experiment_id,epoch,epoch_num,skip_routing_mode,w_kinetic,w_cycle,terminal_swd_weight,w_color,clip_style,clip_content,content_lpips,one_minus_content_lpips,all_clip_style,all_clip_content,all_content_lpips,one_minus_all_content_lpips,transfer_clip_style,transfer_clip_content,transfer_content_lpips,one_minus_transfer_content_lpips,clip_style_photo_to_art,clip_content_photo_to_art,content_lpips_photo_to_art,delta_lpips_1_to_3,status
S-none_K-2_C-2_W-20_Col-0,epoch_0005,5,none,2,2,20,0,0.691113,0.882774,0.360173,0.639827,0.691113,0.882774,0.360173,0.639827,0.657502,0.878495,0.369733,0.630267,0.625726,0.864837,0.383136,-0.001432,ok
S-none_K-2_C-2_W-20_Col-0,epoch_0006,6,none,2,2,20,0,0.695576,0.875764,0.373864,0.626136,0.695576,0.875764,0.373864,0.626136,0.662946,0.870516,0.385108,0.614892,0.632344,0.855983,0.405274,-0.001432,ok
S-none_K-2_C-2_W-20_Col-0,epoch_0007,7,none,2,2,20,0,0.696258,0.871219,0.383181,0.616819,0.696258,0.871219,0.383181,0.616819,0.663951,0.865489,0.394884,0.605116,0.632315,0.854608,0.407291,-0.001432,ok
S-none_K-2_C-2_W-20_Col-0,epoch_0008,8,none,2,2,20,0,0.695953,0.868618,0.38605,0.61395,0.695953,0.868618,0.38605,0.61395,0.663694,0.862781,0.397574,0.602426,0.630007,0.855445,0.402687,-0.001432,ok
S-none_K-2_C-2_W-20_Col-15,epoch_0001,1,none,2,2,20,15,0.688616,0.867743,0.393637,0.606363,0.688616,0.867743,0.393637,0.606363,0.656711,0.865533,0.402202,0.597798,0.633607,0.830184,0.427214,0.012896,ok
S-none_K-2_C-2_W-20_Col-15,epoch_0002,2,none,2,2,20,15,0.691544,0.858427,0.395866,0.604134,0.691544,0.858427,0.395866,0.604134,0.660259,0.85558,0.404519,0.595481,0.638948,0.815154,0.441827,0.012896,ok
S-none_K-2_C-2_W-20_Col-15,epoch_0003,3,none,2,2,20,15,0.694004,0.852763,0.406533,0.593467,0.694004,0.852763,0.406533,0.593467,0.663513,0.849457,0.416106,0.583894,0.642819,0.807723,0.458115,0.012896,ok
S-none_K-2_C-2_W-20_Col-15,epoch_0004,4,none,2,2,20,15,0.696103,0.849199,0.412852,0.587148,0.696103,0.849199,0.412852,0.587148,0.665601,0.84565,0.422012,0.577988,0.646347,0.802674,0.473453,0.012896,ok
S-none_K-2_C-2_W-20_Col-15,epoch_0005,5,none,2,2,20,15,0.699141,0.835978,0.427437,0.572563,0.699141,0.835978,0.427437,0.572563,0.670186,0.831517,0.436944,0.563056,0.649535,0.788369,0.48437,0.012896,ok
S-none_K-2_C-2_W-20_Col-15,epoch_0006,6,none,2,2,20,15,0.701135,0.832615,0.433775,0.566225,0.701135,0.832615,0.433775,0.566225,0.672539,0.827758,0.443415,0.556585,0.652119,0.783766,0.498205,0.012896,ok
S-none_K-2_C-2_W-20_Col-15,epoch_0007,7,none,2,2,20,15,0.703433,0.823479,0.444361,0.555639,0.703433,0.823479,0.444361,0.555639,0.675929,0.817924,0.454873,0.545127,0.655409,0.775468,0.50312,0.012896,ok
S-none_K-2_C-2_W-20_Col-15,epoch_0008,8,none,2,2,20,15,0.702677,0.818765,0.44582,0.55418,0.702677,0.818765,0.44582,0.55418,0.675496,0.813149,0.455794,0.544206,0.654268,0.773034,0.497723,0.012896,ok
S-none_K-2_C-5_W-10_Col-0,epoch_0001,1,none,2,5,10,0,0.673525,0.894007,0.351313,0.648687,0.673525,0.894007,0.351313,0.648687,0.638413,0.892349,0.356143,0.643857,0.592375,0.88402,0.326846,-0.009034,ok
S-none_K-2_C-5_W-10_Col-0,epoch_0002,2,none,2,5,10,0,0.675305,0.893413,0.340819,0.659181,0.675305,0.893413,0.340819,0.659181,0.640341,0.891095,0.346315,0.653685,0.598168,0.881253,0.3297,-0.009034,ok
S-none_K-2_C-5_W-10_Col-0,epoch_0003,3,none,2,5,10,0,0.679606,0.893946,0.342279,0.657721,0.679606,0.893946,0.342279,0.657721,0.644773,0.891117,0.35073,0.64927,0.604426,0.8792,0.339243,-0.009034,ok
S-none_K-2_C-5_W-10_Col-0,epoch_0004,4,none,2,5,10,0,0.679324,0.890936,0.354699,0.645301,0.679324,0.890936,0.354699,0.645301,0.644694,0.887951,0.362999,0.637001,0.605261,0.877539,0.341257,-0.009034,ok
S-none_K-2_C-5_W-10_Col-0,epoch_0005,5,none,2,5,10,0,0.679005,0.891393,0.345395,0.654605,0.679005,0.891393,0.345395,0.654605,0.644344,0.888885,0.352575,0.647425,0.604594,0.880116,0.333551,-0.009034,ok
S-none_K-2_C-5_W-10_Col-0,epoch_0006,6,none,2,5,10,0,0.682006,0.888161,0.343248,0.656752,0.682006,0.888161,0.343248,0.656752,0.647881,0.885213,0.350929,0.649071,0.609872,0.875845,0.343695,-0.009034,ok
S-none_K-2_C-5_W-10_Col-0,epoch_0007,7,none,2,5,10,0,0.683729,0.885627,0.34847,0.65153,0.683729,0.885627,0.34847,0.65153,0.649953,0.882356,0.356898,0.643102,0.613723,0.873818,0.35042,-0.009034,ok
S-none_K-2_C-5_W-10_Col-0,epoch_0008,8,none,2,5,10,0,0.683421,0.880785,0.363093,0.636907,0.683421,0.880785,0.363093,0.636907,0.650059,0.877193,0.371438,0.628562,0.613782,0.871249,0.353534,-0.009034,ok
S-none_K-2_C-5_W-10_Col-15,epoch_0001,1,none,2,5,10,15,0.691841,0.863144,0.403837,0.596163,0.691841,0.863144,0.403837,0.596163,0.660295,0.860107,0.413884,0.586116,0.642004,0.814799,0.463074,-0.004782,ok
S-none_K-2_C-5_W-10_Col-15,epoch_0002,2,none,2,5,10,15,0.693412,0.856239,0.411666,0.588334,0.693412,0.856239,0.411666,0.588334,0.662684,0.853041,0.42147,0.57853,0.642051,0.810538,0.470653,-0.004782,ok
S-none_K-2_C-5_W-10_Col-15,epoch_0003,3,none,2,5,10,15,0.691766,0.860938,0.399055,0.600945,0.691766,0.860938,0.399055,0.600945,0.66033,0.857799,0.408461,0.591539,0.637149,0.818887,0.452547,-0.004782,ok
S-none_K-2_C-5_W-10_Col-15,epoch_0004,4,none,2,5,10,15,0.69532,0.858506,0.402715,0.597285,0.69532,0.858506,0.402715,0.597285,0.664506,0.855108,0.412614,0.587386,0.642946,0.814145,0.472682,-0.004782,ok
S-none_K-2_C-5_W-10_Col-15,epoch_0005,5,none,2,5,10,15,0.695943,0.85057,0.412481,0.587519,0.695943,0.85057,0.412481,0.587519,0.665558,0.846928,0.422005,0.577995,0.643667,0.80661,0.479083,-0.004782,ok
S-none_K-2_C-5_W-10_Col-15,epoch_0006,6,none,2,5,10,15,0.694687,0.849326,0.410245,0.589755,0.694687,0.849326,0.410245,0.589755,0.664121,0.845475,0.419598,0.580402,0.640584,0.804903,0.467686,-0.004782,ok
S-none_K-2_C-5_W-10_Col-15,epoch_0007,7,none,2,5,10,15,0.696023,0.850527,0.413051,0.586949,0.696023,0.850527,0.413051,0.586949,0.665493,0.846643,0.422813,0.577187,0.641818,0.805811,0.474022,-0.004782,ok
S-none_K-2_C-5_W-10_Col-15,epoch_0008,8,none,2,5,10,15,0.697751,0.844388,0.423286,0.576714,0.697751,0.844388,0.423286,0.576714,0.66809,0.840025,0.433663,0.566337,0.644572,0.79793,0.484568,-0.004782,ok
S-none_K-2_C-5_W-20_Col-0,epoch_0001,1,none,2,5,20,0,0.676404,0.89512,0.351064,0.648936,0.676404,0.89512,0.351064,0.648936,0.640669,0.893101,0.35672,0.64328,0.598508,0.882763,0.330108,-0.006492,ok
S-none_K-2_C-5_W-20_Col-0,epoch_0002,2,none,2,5,20,0,0.677882,0.898551,0.329673,0.670327,0.677882,0.898551,0.329673,0.670327,0.64228,0.896677,0.336576,0.663424,0.603714,0.883848,0.331838,-0.006492,ok
S-none_K-2_C-5_W-20_Col-0,epoch_0003,3,none,2,5,20,0,0.681866,0.893402,0.344572,0.655428,0.681866,0.893402,0.344572,0.655428,0.646989,0.890754,0.35381,0.64619,0.612598,0.879328,0.356172,-0.006492,ok
S-none_K-2_C-5_W-20_Col-0,epoch_0004,4,none,2,5,20,0,0.682548,0.892877,0.343645,0.656355,0.682548,0.892877,0.343645,0.656355,0.647701,0.889971,0.352463,0.647537,0.612878,0.879451,0.356561,-0.006492,ok
S-none_K-2_C-5_W-20_Col-0,epoch_0005,5,none,2,5,20,0,0.687272,0.883831,0.355852,0.644148,0.687272,0.883831,0.355852,0.644148,0.653839,0.880112,0.365188,0.634812,0.620064,0.869401,0.372001,-0.006492,ok
S-none_K-2_C-5_W-20_Col-0,epoch_0006,6,none,2,5,20,0,0.691605,0.879668,0.367035,0.632965,0.691605,0.879668,0.367035,0.632965,0.658971,0.875288,0.377649,0.622351,0.626623,0.864363,0.396089,-0.006492,ok
S-none_K-2_C-5_W-20_Col-0,epoch_0007,7,none,2,5,20,0,0.693179,0.873413,0.377936,0.622064,0.693179,0.873413,0.377936,0.622064,0.66126,0.868466,0.38942,0.61058,0.629763,0.860792,0.403989,-0.006492,ok
S-none_K-2_C-5_W-20_Col-0,epoch_0008,8,none,2,5,20,0,0.691293,0.870594,0.377981,0.622019,0.691293,0.870594,0.377981,0.622019,0.659173,0.865419,0.389003,0.610997,0.625762,0.859113,0.393266,-0.006492,ok
S-none_K-2_C-5_W-20_Col-15,epoch_0001,1,none,2,5,20,15,0.689803,0.866488,0.401564,0.598436,0.689803,0.866488,0.401564,0.598436,0.657913,0.86358,0.411345,0.588655,0.638632,0.826242,0.439355,-0.009987,ok
S-none_K-2_C-5_W-20_Col-15,epoch_0002,2,none,2,5,20,15,0.687449,0.871129,0.381977,0.618023,0.687449,0.871129,0.381977,0.618023,0.654551,0.868072,0.390818,0.609182,0.631266,0.832887,0.416004,-0.009987,ok
S-none_K-2_C-5_W-20_Col-15,epoch_0003,3,none,2,5,20,15,0.692959,0.865593,0.391576,0.608424,0.692959,0.865593,0.391576,0.608424,0.661339,0.861967,0.402028,0.597972,0.639402,0.824588,0.445356,-0.009987,ok
S-none_K-2_C-5_W-20_Col-15,epoch_0004,4,none,2,5,20,15,0.693034,0.86023,0.399159,0.600841,0.693034,0.86023,0.399159,0.600841,0.661482,0.856382,0.409408,0.590592,0.640228,0.817786,0.450441,-0.009987,ok
S-none_K-2_C-5_W-20_Col-15,epoch_0005,5,none,2,5,20,15,0.696338,0.853179,0.408705,0.591295,0.696338,0.853179,0.408705,0.591295,0.665508,0.848604,0.419351,0.580649,0.644454,0.806855,0.46574,-0.009987,ok
S-none_K-2_C-5_W-20_Col-15,epoch_0006,6,none,2,5,20,15,0.697055,0.853187,0.409273,0.590727,0.697055,0.853187,0.409273,0.590727,0.666299,0.848439,0.419955,0.580045,0.644359,0.806376,0.471176,-0.009987,ok
S-none_K-2_C-5_W-20_Col-15,epoch_0007,7,none,2,5,20,15,0.699542,0.846278,0.419793,0.580207,0.699542,0.846278,0.419793,0.580207,0.669839,0.840928,0.431652,0.568348,0.648627,0.79837,0.482406,-0.009987,ok
S-none_K-2_C-5_W-20_Col-15,epoch_0008,8,none,2,5,20,15,0.69935,0.839496,0.425016,0.574984,0.69935,0.839496,0.425016,0.574984,0.670066,0.83376,0.436609,0.563391,0.647334,0.792035,0.481966,-0.009987,ok
S-none_K-4_C-0_W-10_Col-0,epoch_0001,1,none,4,0,10,0,0.673548,0.898169,0.333393,0.666607,0.673548,0.898169,0.333393,0.666607,0.63746,0.896959,0.336756,0.663244,0.59667,0.882795,0.328165,0.00182,ok
S-none_K-4_C-0_W-10_Col-0,epoch_0002,2,none,4,0,10,0,0.675098,0.900049,0.327987,0.672013,0.675098,0.900049,0.327987,0.672013,0.638988,0.898539,0.332871,0.667129,0.59885,0.886055,0.322151,0.00182,ok
S-none_K-4_C-0_W-10_Col-0,epoch_0003,3,none,4,0,10,0,0.680208,0.897408,0.335213,0.664787,0.680208,0.897408,0.335213,0.664787,0.64448,0.894938,0.341529,0.658471,0.608487,0.880292,0.336176,0.00182,ok
S-none_K-4_C-0_W-10_Col-0,epoch_0004,4,none,4,0,10,0,0.681004,0.897528,0.331772,0.668228,0.681004,0.897528,0.331772,0.668228,0.645502,0.895042,0.338205,0.661795,0.610188,0.879284,0.338236,0.00182,ok
S-none_K-4_C-0_W-10_Col-0,epoch_0005,5,none,4,0,10,0,0.685708,0.894353,0.338136,0.661864,0.685708,0.894353,0.338136,0.661864,0.651012,0.891151,0.345491,0.654509,0.616936,0.873878,0.349643,0.00182,ok
S-none_K-4_C-0_W-10_Col-0,epoch_0006,6,none,4,0,10,0,0.688252,0.892991,0.340323,0.659677,0.688252,0.892991,0.340323,0.659677,0.653879,0.889422,0.348556,0.651444,0.620698,0.870726,0.357324,0.00182,ok
S-none_K-4_C-0_W-10_Col-0,epoch_0007,7,none,4,0,10,0,0.687588,0.892518,0.342706,0.657294,0.687588,0.892518,0.342706,0.657294,0.653005,0.888962,0.350897,0.649103,0.619132,0.873302,0.353667,0.00182,ok
S-none_K-4_C-0_W-10_Col-0,epoch_0008,8,none,4,0,10,0,0.686011,0.890911,0.344853,0.655147,0.686011,0.890911,0.344853,0.655147,0.651336,0.887295,0.353002,0.646998,0.616446,0.872924,0.350248,0.00182,ok
S-none_K-4_C-0_W-10_Col-15,epoch_0001,1,none,4,0,10,15,0.690762,0.863741,0.390817,0.609183,0.690762,0.863741,0.390817,0.609183,0.659032,0.862019,0.398114,0.601886,0.640089,0.820325,0.452817,0.004288,ok
S-none_K-4_C-0_W-10_Col-15,epoch_0002,2,none,4,0,10,15,0.692581,0.854606,0.400067,0.599933,0.692581,0.854606,0.400067,0.599933,0.661691,0.852107,0.407883,0.592117,0.640127,0.810933,0.455882,0.004288,ok
S-none_K-4_C-0_W-10_Col-15,epoch_0003,3,none,4,0,10,15,0.692603,0.856352,0.395105,0.604895,0.692603,0.856352,0.395105,0.604895,0.661846,0.853925,0.402655,0.597345,0.637212,0.811971,0.446979,0.004288,ok
S-none_K-4_C-0_W-10_Col-15,epoch_0004,4,none,4,0,10,15,0.697064,0.842044,0.419389,0.580611,0.697064,0.842044,0.419389,0.580611,0.667811,0.839025,0.427797,0.572203,0.645159,0.79367,0.481814,0.004288,ok
S-none_K-4_C-0_W-10_Col-15,epoch_0005,5,none,4,0,10,15,0.698474,0.836006,0.423262,0.576738,0.698474,0.836006,0.423262,0.576738,0.669739,0.832771,0.431414,0.568586,0.64561,0.788577,0.482934,0.004288,ok
S-none_K-4_C-0_W-10_Col-15,epoch_0006,6,none,4,0,10,15,0.700111,0.83426,0.426119,0.573881,0.700111,0.83426,0.426119,0.573881,0.671669,0.830784,0.43408,0.56592,0.64769,0.785728,0.488914,0.004288,ok
S-none_K-4_C-0_W-10_Col-15,epoch_0007,7,none,4,0,10,15,0.700835,0.831623,0.429232,0.570768,0.700835,0.831623,0.429232,0.570768,0.67292,0.828104,0.437591,0.562409,0.648427,0.784216,0.488255,0.004288,ok
S-none_K-4_C-0_W-10_Col-15,epoch_0008,8,none,4,0,10,15,0.700893,0.827006,0.431826,0.568174,0.700893,0.827006,0.431826,0.568174,0.673264,0.823115,0.440212,0.559788,0.649269,0.778615,0.486741,0.004288,ok
S-none_K-4_C-0_W-20_Col-0,epoch_0001,1,none,4,0,20,0,0.677689,0.89213,0.352058,0.647942,0.677689,0.89213,0.352058,0.647942,0.642533,0.890471,0.356886,0.643114,0.605379,0.876323,0.339678,-0.010474,ok
S-none_K-4_C-0_W-20_Col-0,epoch_0002,2,none,4,0,20,0,0.684402,0.89199,0.343973,0.656027,0.684402,0.89199,0.343973,0.656027,0.649586,0.889292,0.351628,0.648372,0.618978,0.873595,0.350934,-0.010474,ok
S-none_K-4_C-0_W-20_Col-0,epoch_0003,3,none,4,0,20,0,0.684633,0.89321,0.341584,0.658416,0.684633,0.89321,0.341584,0.658416,0.649515,0.8904,0.34926,0.65074,0.619341,0.874205,0.356148,-0.010474,ok
S-none_K-4_C-0_W-20_Col-0,epoch_0004,4,none,4,0,20,0,0.68995,0.882851,0.362612,0.637388,0.68995,0.882851,0.362612,0.637388,0.656123,0.878765,0.371006,0.628994,0.62764,0.860686,0.375171,-0.010474,ok
S-none_K-4_C-0_W-20_Col-0,epoch_0005,5,none,4,0,20,0,0.692895,0.880015,0.368169,0.631831,0.692895,0.880015,0.368169,0.631831,0.65946,0.875489,0.377216,0.622784,0.631244,0.855007,0.393739,-0.010474,ok
S-none_K-4_C-0_W-20_Col-0,epoch_0006,6,none,4,0,20,0,0.696798,0.872237,0.379624,0.620376,0.696798,0.872237,0.379624,0.620376,0.664457,0.866676,0.390031,0.609969,0.636627,0.846749,0.408333,-0.010474,ok
S-none_K-4_C-0_W-20_Col-0,epoch_0007,7,none,4,0,20,0,0.696379,0.870221,0.382423,0.617577,0.696379,0.870221,0.382423,0.617577,0.664196,0.864866,0.392779,0.607221,0.634942,0.849297,0.402199,-0.010474,ok
S-none_K-4_C-0_W-20_Col-0,epoch_0008,8,none,4,0,20,0,0.695465,0.869238,0.38088,0.61912,0.695465,0.869238,0.38088,0.61912,0.663307,0.863821,0.390968,0.609032,0.631584,0.849712,0.393965,-0.010474,ok
S-none_K-4_C-0_W-20_Col-15,epoch_0001,1,none,4,0,20,15,0.688351,0.870505,0.376827,0.623173,0.688351,0.870505,0.376827,0.623173,0.65575,0.868643,0.383833,0.616167,0.633109,0.831621,0.421203,0.025223,ok
S-none_K-4_C-0_W-20_Col-15,epoch_0002,2,none,4,0,20,15,0.690267,0.861447,0.384789,0.615211,0.690267,0.861447,0.384789,0.615211,0.658837,0.859136,0.392269,0.607731,0.634045,0.822027,0.422624,0.025223,ok
S-none_K-4_C-0_W-20_Col-15,epoch_0003,3,none,4,0,20,15,0.694929,0.850765,0.40205,0.59795,0.694929,0.850765,0.40205,0.59795,0.664779,0.847864,0.409917,0.590083,0.640321,0.812472,0.444366,0.025223,ok
S-none_K-4_C-0_W-20_Col-15,epoch_0004,4,none,4,0,20,15,0.699512,0.839742,0.419317,0.580683,0.699512,0.839742,0.419317,0.580683,0.670515,0.836476,0.427106,0.572894,0.649106,0.799704,0.476203,0.025223,ok
S-none_K-4_C-0_W-20_Col-15,epoch_0005,5,none,4,0,20,15,0.703639,0.822333,0.437444,0.562556,0.703639,0.822333,0.437444,0.562556,0.676404,0.818208,0.445479,0.554521,0.655469,0.783764,0.48906,0.025223,ok
S-none_K-4_C-0_W-20_Col-15,epoch_0006,6,none,4,0,20,15,0.705338,0.817191,0.446054,0.553946,0.705338,0.817191,0.446054,0.553946,0.678876,0.812916,0.45425,0.54575,0.658759,0.777813,0.502163,0.025223,ok
S-none_K-4_C-0_W-20_Col-15,epoch_0007,7,none,4,0,20,15,0.706876,0.808643,0.455251,0.544749,0.706876,0.808643,0.455251,0.544749,0.681292,0.803687,0.464037,0.535963,0.660926,0.769523,0.504354,0.025223,ok
S-none_K-4_C-0_W-20_Col-15,epoch_0008,8,none,4,0,20,15,0.705716,0.806762,0.45452,0.54548,0.705716,0.806762,0.45452,0.54548,0.680353,0.801978,0.462978,0.537022,0.659518,0.768988,0.496566,0.025223,ok
S-none_K-4_C-2_W-10_Col-0,epoch_0001,1,none,4,2,10,0,0.672332,0.901972,0.318643,0.681357,0.672332,0.901972,0.318643,0.681357,0.636362,0.9011,0.322569,0.677431,0.593848,0.890736,0.319211,0.004878,ok
S-none_K-4_C-2_W-10_Col-0,epoch_0002,2,none,4,2,10,0,0.675076,0.898747,0.331863,0.668137,0.675076,0.898747,0.331863,0.668137,0.639401,0.897023,0.337481,0.662519,0.596688,0.885567,0.324007,0.004878,ok
S-none_K-4_C-2_W-10_Col-0,epoch_0003,3,none,4,2,10,0,0.676298,0.900999,0.323521,0.676479,0.676298,0.900999,0.323521,0.676479,0.640571,0.899148,0.329546,0.670454,0.601197,0.885102,0.327921,0.004878,ok
S-none_K-4_C-2_W-10_Col-0,epoch_0004,4,none,4,2,10,0,0.677624,0.902024,0.321794,0.678206,0.677624,0.902024,0.321794,0.678206,0.641716,0.899978,0.328833,0.671167,0.60403,0.885468,0.33053,0.004878,ok
S-none_K-4_C-2_W-10_Col-0,epoch_0005,5,none,4,2,10,0,0.680719,0.89855,0.332852,0.667148,0.680719,0.89855,0.332852,0.667148,0.645455,0.895845,0.340736,0.659264,0.60673,0.881917,0.334563,0.004878,ok
S-none_K-4_C-2_W-10_Col-0,epoch_0006,6,none,4,2,10,0,0.682999,0.898534,0.33117,0.66883,0.682999,0.898534,0.33117,0.66883,0.648032,0.895748,0.339518,0.660482,0.611609,0.88044,0.343726,0.004878,ok
S-none_K-4_C-2_W-10_Col-0,epoch_0007,7,none,4,2,10,0,0.680629,0.899634,0.32957,0.67043,0.680629,0.899634,0.32957,0.67043,0.645162,0.897108,0.337758,0.662242,0.607485,0.883203,0.336916,0.004878,ok
S-none_K-4_C-2_W-10_Col-0,epoch_0008,8,none,4,2,10,0,0.67987,0.898327,0.333944,0.666056,0.67987,0.898327,0.333944,0.666056,0.64431,0.895573,0.342172,0.657828,0.604965,0.883749,0.333471,0.004878,ok
S-none_K-4_C-2_W-10_Col-15,epoch_0001,1,none,4,2,10,15,0.688909,0.863268,0.390303,0.609697,0.688909,0.863268,0.390303,0.609697,0.657021,0.860922,0.398616,0.601384,0.636425,0.821262,0.438015,-0.000536,ok
S-none_K-4_C-2_W-10_Col-15,epoch_0002,2,none,4,2,10,15,0.689495,0.866224,0.388541,0.611459,0.689495,0.866224,0.388541,0.611459,0.657625,0.86371,0.397074,0.602926,0.633989,0.82466,0.43588,-0.000536,ok
S-none_K-4_C-2_W-10_Col-15,epoch_0003,3,none,4,2,10,15,0.69164,0.86606,0.389767,0.610233,0.69164,0.86606,0.389767,0.610233,0.659817,0.863343,0.398623,0.601377,0.638119,0.822786,0.454359,-0.000536,ok
S-none_K-4_C-2_W-10_Col-15,epoch_0004,4,none,4,2,10,15,0.692794,0.857507,0.404187,0.595813,0.692794,0.857507,0.404187,0.595813,0.661682,0.854557,0.413379,0.586621,0.642054,0.811482,0.470149,-0.000536,ok
S-none_K-4_C-2_W-10_Col-15,epoch_0005,5,none,4,2,10,15,0.693283,0.853612,0.403682,0.596318,0.693283,0.853612,0.403682,0.596318,0.662599,0.850526,0.412523,0.587477,0.641233,0.806601,0.465842,-0.000536,ok
S-none_K-4_C-2_W-10_Col-15,epoch_0006,6,none,4,2,10,15,0.694247,0.853121,0.405743,0.594257,0.694247,0.853121,0.405743,0.594257,0.663634,0.850032,0.41448,0.58552,0.641991,0.804524,0.472253,-0.000536,ok
S-none_K-4_C-2_W-10_Col-15,epoch_0007,7,none,4,2,10,15,0.695978,0.849781,0.411488,0.588512,0.695978,0.849781,0.411488,0.588512,0.665942,0.846416,0.420909,0.579091,0.643781,0.800277,0.476848,-0.000536,ok
S-none_K-4_C-2_W-10_Col-15,epoch_0008,8,none,4,2,10,15,0.695953,0.846558,0.412586,0.587414,0.695953,0.846558,0.412586,0.587414,0.666099,0.84296,0.421871,0.578129,0.644053,0.797553,0.474852,-0.000536,ok
S-none_K-4_C-2_W-20_Col-0,epoch_0001,1,none,4,2,20,0,0.677695,0.895974,0.342249,0.657751,0.677695,0.895974,0.342249,0.657751,0.642145,0.89409,0.347402,0.652598,0.605206,0.878732,0.33823,-0.009353,ok
S-none_K-4_C-2_W-20_Col-0,epoch_0002,2,none,4,2,20,0,0.676859,0.899977,0.329274,0.670726,0.676859,0.899977,0.329274,0.670726,0.640924,0.898196,0.335025,0.664975,0.601362,0.885108,0.32695,-0.009353,ok
S-none_K-4_C-2_W-20_Col-0,epoch_0003,3,none,4,2,20,0,0.680298,0.899941,0.332897,0.667103,0.680298,0.899941,0.332897,0.667103,0.644406,0.897661,0.340296,0.659704,0.609851,0.88332,0.343509,-0.009353,ok
S-none_K-4_C-2_W-20_Col-0,epoch_0004,4,none,4,2,20,0,0.683882,0.893978,0.342193,0.657807,0.683882,0.893978,0.342193,0.657807,0.648969,0.890957,0.350514,0.649486,0.614936,0.878117,0.353076,-0.009353,ok
S-none_K-4_C-2_W-20_Col-0,epoch_0005,5,none,4,2,20,0,0.688287,0.889621,0.350141,0.649859,0.688287,0.889621,0.350141,0.649859,0.654208,0.885904,0.359348,0.640652,0.621212,0.871747,0.367171,-0.009353,ok
S-none_K-4_C-2_W-20_Col-0,epoch_0006,6,none,4,2,20,0,0.693142,0.883321,0.364279,0.635721,0.693142,0.883321,0.364279,0.635721,0.660002,0.878678,0.375212,0.624788,0.62828,0.86381,0.389756,-0.009353,ok
S-none_K-4_C-2_W-20_Col-0,epoch_0007,7,none,4,2,20,0,0.692546,0.881356,0.366881,0.633119,0.692546,0.881356,0.366881,0.633119,0.659267,0.876466,0.377858,0.622142,0.626751,0.864451,0.38464,-0.009353,ok
S-none_K-4_C-2_W-20_Col-0,epoch_0008,8,none,4,2,20,0,0.691217,0.880671,0.366476,0.633524,0.691217,0.880671,0.366476,0.633524,0.658023,0.875908,0.377003,0.622997,0.623227,0.866196,0.375762,-0.009353,ok
S-none_K-4_C-2_W-20_Col-15,epoch_0001,1,none,4,2,20,15,0.688742,0.872775,0.380506,0.619494,0.688742,0.872775,0.380506,0.619494,0.6562,0.87052,0.389357,0.610643,0.636189,0.831816,0.433067,0.007631,ok
S-none_K-4_C-2_W-20_Col-15,epoch_0002,2,none,4,2,20,15,0.686515,0.869522,0.378952,0.621048,0.686515,0.869522,0.378952,0.621048,0.654067,0.867142,0.387181,0.612819,0.628294,0.833036,0.408551,0.007631,ok
S-none_K-4_C-2_W-20_Col-15,epoch_0003,3,none,4,2,20,15,0.690729,0.864712,0.388138,0.611862,0.690729,0.864712,0.388138,0.611862,0.658986,0.861831,0.397553,0.602447,0.636584,0.823147,0.43771,0.007631,ok
S-none_K-4_C-2_W-20_Col-15,epoch_0004,4,none,4,2,20,15,0.692521,0.86137,0.394693,0.605307,0.692521,0.86137,0.394693,0.605307,0.660762,0.858125,0.404014,0.595986,0.640697,0.815955,0.454949,0.007631,ok
S-none_K-4_C-2_W-20_Col-15,epoch_0005,5,none,4,2,20,15,0.695616,0.851887,0.406068,0.593932,0.695616,0.851887,0.406068,0.593932,0.665029,0.847992,0.415676,0.584324,0.643232,0.80558,0.461728,0.007631,ok
S-none_K-4_C-2_W-20_Col-15,epoch_0006,6,none,4,2,20,15,0.697915,0.846556,0.415949,0.584051,0.697915,0.846556,0.415949,0.584051,0.66814,0.842236,0.426093,0.573907,0.647044,0.797863,0.48085,0.007631,ok
S-none_K-4_C-2_W-20_Col-15,epoch_0007,7,none,4,2,20,15,0.699813,0.839173,0.425439,0.574561,0.699813,0.839173,0.425439,0.574561,0.670872,0.834237,0.436399,0.563601,0.649986,0.790846,0.48802,0.007631,ok
S-none_K-4_C-2_W-20_Col-15,epoch_0008,8,none,4,2,20,15,0.698136,0.839386,0.420403,0.579597,0.698136,0.839386,0.420403,0.579597,0.668926,0.834384,0.430684,0.569316,0.646657,0.7928,0.471551,0.007631,ok
S-none_K-4_C-5_W-10_Col-0,epoch_0001,1,none,4,5,10,0,0.673925,0.898739,0.32687,0.67313,0.673925,0.898739,0.32687,0.67313,0.638587,0.897309,0.331396,0.668604,0.593988,0.889141,0.317992,-0.00051,ok
S-none_K-4_C-5_W-10_Col-0,epoch_0002,2,none,4,5,10,0,0.671044,0.902319,0.317846,0.682154,0.671044,0.902319,0.317846,0.682154,0.634972,0.901301,0.321765,0.678235,0.589463,0.894721,0.307832,-0.00051,ok
S-none_K-4_C-5_W-10_Col-0,epoch_0003,3,none,4,5,10,0,0.677501,0.897327,0.326359,0.673641,0.677501,0.897327,0.326359,0.673641,0.642651,0.895003,0.332853,0.667147,0.600803,0.884548,0.328523,-0.00051,ok
