"method","dataset_or_setting","resolution","train_time_value","train_time_unit","infer_time_value","infer_time_unit","params_m","source_path","note"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0005\summary.json","clip_style=0.702; content_lpips=0.414; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0006\summary.json","clip_style=0.706; content_lpips=0.414; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0007\summary.json","clip_style=0.706; content_lpips=0.424; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0008\summary.json","clip_style=0.707; content_lpips=0.429; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0001\summary.json","clip_style=0.696; content_lpips=0.391; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0002\summary.json","clip_style=0.700; content_lpips=0.406; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0003\summary.json","clip_style=0.699; content_lpips=0.404; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0004\summary.json","clip_style=0.701; content_lpips=0.413; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0005\summary.json","clip_style=0.702; content_lpips=0.411; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0006\summary.json","clip_style=0.706; content_lpips=0.416; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0007\summary.json","clip_style=0.707; content_lpips=0.423; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0008\summary.json","clip_style=0.706; content_lpips=0.423; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0001\summary.json","clip_style=0.697; content_lpips=0.426; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0002\summary.json","clip_style=0.698; content_lpips=0.418; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0003\summary.json","clip_style=0.700; content_lpips=0.410; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0004\summary.json","clip_style=0.698; content_lpips=0.416; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0005\summary.json","clip_style=0.701; content_lpips=0.422; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0006\summary.json","clip_style=0.704; content_lpips=0.420; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0007\summary.json","clip_style=0.705; content_lpips=0.424; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0008\summary.json","clip_style=0.706; content_lpips=0.430; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0001\summary.json","clip_style=0.696; content_lpips=0.391; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0002\summary.json","clip_style=0.697; content_lpips=0.388; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0003\summary.json","clip_style=0.700; content_lpips=0.392; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0004\summary.json","clip_style=0.701; content_lpips=0.399; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0005\summary.json","clip_style=0.702; content_lpips=0.407; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0006\summary.json","clip_style=0.705; content_lpips=0.408; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0007\summary.json","clip_style=0.706; content_lpips=0.418; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0008\summary.json","clip_style=0.705; content_lpips=0.420; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0001\summary.json","clip_style=0.694; content_lpips=0.389; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0002\summary.json","clip_style=0.698; content_lpips=0.396; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0003\summary.json","clip_style=0.700; content_lpips=0.398; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0004\summary.json","clip_style=0.701; content_lpips=0.407; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0005\summary.json","clip_style=0.703; content_lpips=0.402; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0006\summary.json","clip_style=0.706; content_lpips=0.399; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0007\summary.json","clip_style=0.707; content_lpips=0.409; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0008\summary.json","clip_style=0.707; content_lpips=0.419; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0001\summary.json","clip_style=0.696; content_lpips=0.388; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0002\summary.json","clip_style=0.698; content_lpips=0.392; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0003\summary.json","clip_style=0.700; content_lpips=0.398; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0004\summary.json","clip_style=0.701; content_lpips=0.401; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0005\summary.json","clip_style=0.703; content_lpips=0.400; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0006\summary.json","clip_style=0.705; content_lpips=0.402; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0007\summary.json","clip_style=0.706; content_lpips=0.411; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0008\summary.json","clip_style=0.707; content_lpips=0.415; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0001\summary.json","clip_style=0.697; content_lpips=0.395; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0002\summary.json","clip_style=0.700; content_lpips=0.407; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0003\summary.json","clip_style=0.701; content_lpips=0.409; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0004\summary.json","clip_style=0.701; content_lpips=0.410; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0005\summary.json","clip_style=0.703; content_lpips=0.418; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0006\summary.json","clip_style=0.705; content_lpips=0.412; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0007\summary.json","clip_style=0.706; content_lpips=0.416; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0008\summary.json","clip_style=0.706; content_lpips=0.423; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0001\summary.json","clip_style=0.696; content_lpips=0.401; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0002\summary.json","clip_style=0.698; content_lpips=0.400; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0003\summary.json","clip_style=0.699; content_lpips=0.395; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0004\summary.json","clip_style=0.700; content_lpips=0.407; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0005\summary.json","clip_style=0.703; content_lpips=0.402; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0006\summary.json","clip_style=0.704; content_lpips=0.400; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0007\summary.json","clip_style=0.706; content_lpips=0.412; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0008\summary.json","clip_style=0.706; content_lpips=0.422; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0001\summary.json","clip_style=0.698; content_lpips=0.390; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0002\summary.json","clip_style=0.699; content_lpips=0.394; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0003\summary.json","clip_style=0.702; content_lpips=0.396; training_csv_count=40"
