period,source_root,dataset_key,method,event_type,path,time_hint,metric_hint,note
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\1swd-dit-2style\logs\training_20260223_171647.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,summary_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\1swd-dit-5style\full_eval\epoch_0040\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,summary_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\1swd-dit-5style\full_eval\epoch_0080\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,summary_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\1swd-dit-5style\full_eval\epoch_0120\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,summary_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\1swd-dit-5style\full_eval\epoch_0160\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,summary_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\1swd-dit-5style\full_eval\epoch_0200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\1swd-dit-5style\logs\training_20260223_175543.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\1swd-dit-5style\logs\training_20260223_181732.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\1swd-dit-5style\logs\training_20260223_181935.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\1swd-dit-5style\logs\training_20260223_182234.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\20260223-micro5style-bs480\runs\exp00-phase1_60e-baseline_bs480_lr2e4_bd64_sd256\artifacts\logs\training_20260223_235335.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\20260223-micro5style-bs600\runs\exp00-phase1_60e-baseline_bs600_lr2e4_bd64_sd256\artifacts\logs\training_20260223_232956.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\20260223-micro5style-bs600\runs\exp00-phase1_60e-baseline_bs600_lr2e4_bd64_sd256\artifacts\logs\training_20260223_233127.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\20260223-micro5style-bs600\runs\exp00-phase1_60e-baseline_bs600_lr2e4_bd64_sd256\artifacts\logs\training_20260223_234256.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\20260223-micro5style-bs600\runs\exp00-phase1_60e-baseline_bs600_lr2e4_bd64_sd256\artifacts\logs\training_20260223_234511.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\20260223-micro5style-bs600\runs\exp01-phase1_60e-capacity_floor_bd32_lc32_sd128\artifacts\logs\training_20260223_232754.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\20260223-micro5style-bs600\runs\exp01-phase1_60e-capacity_floor_bd32_lc32_sd128\artifacts\logs\training_20260223_233236.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,summary_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\2style-16dim-1_3swd\full_eval\epoch_0020\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\2style-16dim-1_3swd\logs\training_20260223_103000.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,summary_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\2style-16dim-512-1_3swd\full_eval\epoch_0020\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\2style-16dim-512-1_3swd\logs\training_20260223_104140.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,summary_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\2style-8momnet-1_3swd\full_eval\epoch_0020\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\2style-8momnet-1_3swd\logs\training_20260223_091323.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\2style-8momnet-1_3swd\logs\training_20260223_091700.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\5style-1439\logs\training_20260223_144007.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,summary_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\5style-any2any-skipfusion\full_eval\epoch_0020\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\5style-any2any-skipfusion\logs\training_20260223_110828.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\5style-any2any-skipfusion\logs\training_20260223_110944.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\5style-any2any-skipfusion\logs\training_20260223_111037.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\5style-any2any-skipfusion\logs\training_20260223_111134.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\5style-any2any-skipfusion\logs\training_20260223_143845.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\5style-domain-swd\logs\training_20260223_115628.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\5style-domain-swd\logs\training_20260223_115741.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\5style-domain-swd\logs\training_20260223_122651.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,summary_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\full-8-8monet\full_eval\epoch_0050\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,summary_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\full-8-8monet\full_eval\epoch_0100\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\full-8-8monet\logs\training_20260223_001747.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\full-8-8monet\logs\training_20260223_002352.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\full-8-8monet\logs\training_20260223_003048.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\full-8-8monet\logs\training_20260223_003629.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\full-8-8monet\logs\training_20260223_004720.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\full-8-8monet\logs\training_20260223_004924.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\full-8-8monet\logs\training_20260223_010441.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\full-8-8monet\logs\training_20260223_010542.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\full-8-8monet\logs\training_20260223_010754.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\full-8-8monet\logs\training_20260223_011716.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\full-swd_scale-8monet\logs\training_20260223_081340.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\full-swd_scale-8monet\logs\training_20260223_083533.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\full-swd_scale-8monet\logs\training_20260223_084645.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,IDT,summary_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\5style-domain-swd-64-96-128-idt3\full_eval\epoch_0020\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,IDT,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\5style-domain-swd-64-96-128-idt3\logs\training_20260223_122732.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,IDT,summary_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\5style-patch1-3-idt10\full_eval\epoch_0020\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-02-23,I:\,legacy_style_transfer_experiments,IDT,log_evidence,I:\Github\Latent_Style\experiments\experiments-swd8\5style-patch1-3-idt10\logs\training_20260223_132958.csv,,,Remote curated train/eval log after experiment-path filter.
2026-02-23T00:17:47,I:\,legacy_style_transfer_experiments,,log_file,I:\Github\Latent_Style\experiments\experiments-swd8\full-8-8monet\logs\training_20260223_001747.csv,,,Curated remote experiment log.
2026-02-23T00:23:52,I:\,legacy_style_transfer_experiments,,log_file,I:\Github\Latent_Style\experiments\experiments-swd8\full-8-8monet\logs\training_20260223_002352.csv,,,Curated remote experiment log.
2026-02-23T00:30:48,I:\,legacy_style_transfer_experiments,,log_file,I:\Github\Latent_Style\experiments\experiments-swd8\full-8-8monet\logs\training_20260223_003048.csv,,,Curated remote experiment log.
2026-02-23T00:36:29,I:\,legacy_style_transfer_experiments,,log_file,I:\Github\Latent_Style\experiments\experiments-swd8\full-8-8monet\logs\training_20260223_003629.csv,,,Curated remote experiment log.
2026-02-23T00:47:20,I:\,legacy_style_transfer_experiments,,log_file,I:\Github\Latent_Style\experiments\experiments-swd8\full-8-8monet\logs\training_20260223_004720.csv,,,Curated remote experiment log.
2026-02-23T01:03:06,I:\,legacy_style_transfer_experiments,,log_file,I:\Github\Latent_Style\experiments\experiments-swd8\full-8-8monet\logs\training_20260223_004924.csv,,,Curated remote experiment log.
2026-02-23T01:04:41,I:\,legacy_style_transfer_experiments,,log_file,I:\Github\Latent_Style\experiments\experiments-swd8\full-8-8monet\logs\training_20260223_010441.csv,,,Curated remote experiment log.
2026-02-23T01:05:42,I:\,legacy_style_transfer_experiments,,log_file,I:\Github\Latent_Style\experiments\experiments-swd8\full-8-8monet\logs\training_20260223_010542.csv,,,Curated remote experiment log.
2026-02-23T01:16:20,I:\,legacy_style_transfer_experiments,,log_file,I:\Github\Latent_Style\experiments\experiments-swd8\full-8-8monet\logs\training_20260223_010754.csv,,,Curated remote experiment log.
2026-02-23T07:48:06,I:\,legacy_style_transfer_experiments,,log_file,I:\Github\Latent_Style\experiments\experiments-swd8\full-8-8monet\logs\training_20260223_011716.csv,,,Curated remote experiment log.
2026-02-23T08:32:26,I:\,legacy_style_transfer_experiments,,log_file,I:\Github\Latent_Style\experiments\experiments-swd8\full-swd_scale-8monet\logs\training_20260223_081340.csv,,,Curated remote experiment log.
2026-02-23T08:46:15,I:\,legacy_style_transfer_experiments,,log_file,I:\Github\Latent_Style\experiments\experiments-swd8\full-swd_scale-8monet\logs\training_20260223_083533.csv,,,Curated remote experiment log.
2026-02-23T08:49:26,I:\,legacy_style_transfer_experiments,,log_file,I:\Github\Latent_Style\experiments\experiments-swd8\full-swd_scale-8monet\logs\training_20260223_084645.csv,,,Curated remote experiment log.
