"remote_root","archive","run","eval_name","summary_entry","summary_bytes","unrar_p_exit_code","metric_path","metric_value"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.vangogh.cezanne.delta_fid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.vangogh.cezanne.kid_style",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.vangogh.cezanne.kid_style_std",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.vangogh.cezanne.kid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.vangogh.cezanne.kid_baseline_std",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.vangogh.cezanne.delta_kid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.vangogh.cezanne.delta_kid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.photo.count","30"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.photo.clip_dir","0.6351803819338481"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.photo.clip_style","0.6556000411510468"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.photo.content_lpips","0.7583287310000001"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.photo.clip_content","0.4878083766666667"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.photo.fid_style",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.photo.art_fid_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.photo.art_fid_content_lpips",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.photo.art_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.photo.fid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.photo.delta_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.photo.delta_fid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.photo.kid_style",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.photo.kid_style_std",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.photo.kid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.photo.kid_baseline_std",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.photo.delta_kid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.photo.delta_kid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.Hayao.count","30"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.Hayao.clip_dir","0.6817272742589314"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.Hayao.clip_style","0.677465808391571"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.Hayao.content_lpips","0.742540726"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.Hayao.clip_content","0.4988730863333334"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.Hayao.fid_style",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.Hayao.art_fid_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.Hayao.art_fid_content_lpips",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.Hayao.art_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.Hayao.fid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.Hayao.delta_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.Hayao.delta_fid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.Hayao.kid_style",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.Hayao.kid_style_std",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.Hayao.kid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.Hayao.kid_baseline_std",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.Hayao.delta_kid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.Hayao.delta_kid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.monet.count","30"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.monet.clip_dir","0.4448457588752111"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.monet.clip_style","0.5721860706806183"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.monet.content_lpips","0.7537926403333333"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.monet.clip_content","0.4893641323333334"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.monet.fid_style",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.monet.art_fid_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.monet.art_fid_content_lpips",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.monet.art_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.monet.fid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.monet.delta_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.monet.delta_fid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.monet.kid_style",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.monet.kid_style_std",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.monet.kid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.monet.kid_baseline_std",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.monet.delta_kid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.monet.delta_kid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.vangogh.count","30"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.vangogh.clip_dir","0.5187868187824886"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.vangogh.clip_style","0.6242865403493245"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.vangogh.content_lpips","0.7442702583333332"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.vangogh.clip_content","0.49063873566666666"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.vangogh.fid_style",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.vangogh.art_fid_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.vangogh.art_fid_content_lpips",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.vangogh.art_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.vangogh.fid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.vangogh.delta_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_02_naked_fusion","epoch_0030_tokenized_distill_epochs200","45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20452","0","matrix_breakdown.cezanne.vangogh.delta_fid_ratio",""
