experiment_id,epoch,epoch_num,k_value,recipe_id,description,content_weights,target_weights,balance_target_styles_per_batch,summary_path,checkpoint,all_clip_style,all_clip_content,all_content_lpips,transfer_clip_style,transfer_clip_content,transfer_content_lpips,photo_clip_style,photo_clip_content,photo_content_lpips,identity_clip_style,identity_clip_content,identity_content_lpips,score_ec_all,score_65_35_all,score_ec_transfer,score_65_35_transfer,score_ec_photo,score_65_35_photo
K1_r04_cezanne_strong,epoch_0006,6,1.0,R04_cezanne_strong,Repair Cezanne style drop by target emphasis.,"1.35,1.05,0.85,0.85,1.25","0.75,1.1,1,1,1.6",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r04_cezanne_strong\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r04_cezanne_strong\epoch_0006.pt,0.7104383062521616,0.8108996429466666,0.4518846619733333,0.6850455168883005,0.8050826751333334,0.4613660022,0.6642389674981435,0.7717960263333334,0.4736036620833334,0.812009463707606,0.8341675142,0.41395930106666673,0.38940213237849614,0.6536252673732383,0.3689888054365127,0.6338014852073953,0.34965295999257046,0.6159940471446266
K1_r04_cezanne_strong,epoch_0007,7,1.0,R04_cezanne_strong,Repair Cezanne style drop by target emphasis.,"1.35,1.05,0.85,0.85,1.25","0.75,1.1,1,1,1.6",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r04_cezanne_strong\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r04_cezanne_strong\epoch_0007.pt,0.7118191273609797,0.7994757301733333,0.46397603312,0.6878535671532156,0.7937513473166666,0.4734516636166665,0.6673717560867468,0.7650126591666666,0.4871092724166667,0.8076813681920368,0.8223732615999999,0.4260735111333333,0.3815521123490923,0.6502908211926368,0.36218815145986716,0.6313967363837568,0.34228878554789843,0.6133033961105521
K1_r04_cezanne_strong,epoch_0008,8,1.0,R04_cezanne_strong,Repair Cezanne style drop by target emphasis.,"1.35,1.05,0.85,0.85,1.25","0.75,1.1,1,1,1.6",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r04_cezanne_strong\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r04_cezanne_strong\epoch_0008.pt,0.7129158343076705,0.7898097355333333,0.4727413872533333,0.6900357989966868,0.7839653328666667,0.4823369559,0.6720525508125623,0.75797762875,0.49815552375000005,0.8044359755516053,0.8131873462,0.43435911266666666,0.37589101380219486,0.6479358067613192,0.35720603224660064,0.6297053347828464,0.33726586037500683,0.6124797247156655
K1_r05_vangogh_strong,epoch_0001,1,1.0,R05_vangogh_strong,Van Gogh target emphasis.,"1.35,1.05,0.85,1.25,0.85","0.75,1.1,1,1.6,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r05_vangogh_strong\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r05_vangogh_strong\epoch_0001.pt,0.6997199793656668,0.8299059644533334,0.4231373640933333,0.6717604151368141,0.8265689759833332,0.4304948345833333,0.6484018102288246,0.7813919078333332,0.45475101125,0.8115582362810771,0.8432539183333333,0.3937074821333333,0.40364231169343695,0.6567199091550167,0.38257102634286,0.6359710777347625,0.35354043133093604,0.612298322711236
K1_r05_vangogh_strong,epoch_0002,2,1.0,R05_vangogh_strong,Van Gogh target emphasis.,"1.35,1.05,0.85,1.25,0.85","0.75,1.1,1,1.6,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r05_vangogh_strong\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r05_vangogh_strong\epoch_0002.pt,0.7045942354599635,0.8188112372533334,0.4407773014133333,0.6776945295433203,0.8136892416166667,0.4490457084666666,0.653797469039758,0.7769326147500001,0.46229092775,0.812193059126536,0.8392992198,0.40770367320000006,0.39402508976253,0.6537141975543096,0.37337870940055573,0.6333354462398249,0.35155283051676633,0.6131665301633427
K1_r05_vangogh_strong,epoch_0003,3,1.0,R05_vangogh_strong,Van Gogh target emphasis.,"1.35,1.05,0.85,1.25,0.85","0.75,1.1,1,1.6,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r05_vangogh_strong\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r05_vangogh_strong\epoch_0003.pt,0.7064449065128963,0.82168616788,0.4402803165066667,0.679355517079433,0.8160808641166668,0.44902481135,0.6562943304578464,0.7820990531666667,0.45728065008333335,0.81480246424675,0.8441073829333334,0.40530233713333336,0.39541111947887575,0.6550910784560493,0.3743080341832589,0.6344224021291315,0.3561836323800764,0.6165430872684334
K1_r05_vangogh_strong,epoch_0004,4,1.0,R05_vangogh_strong,Van Gogh target emphasis.,"1.35,1.05,0.85,1.25,0.85","0.75,1.1,1,1.6,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r05_vangogh_strong\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r05_vangogh_strong\epoch_0004.pt,0.7061366351048152,0.8207111041599999,0.4460502018266667,0.6790599475800991,0.8147329793666666,0.4545371260833334,0.6555765045185884,0.7835571150833334,0.45115909375,0.8144433852036794,0.8446236033333333,0.4121025048,0.391164246499109,0.6528712421787966,0.37040199056874185,0.6323009717978978,0.3598072028561892,0.6182190451245824
K1_r05_vangogh_strong,epoch_0005,5,1.0,R05_vangogh_strong,Van Gogh target emphasis.,"1.35,1.05,0.85,1.25,0.85","0.75,1.1,1,1.6,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r05_vangogh_strong\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r05_vangogh_strong\epoch_0005.pt,0.7070040896336238,0.81033395756,0.45499420585333333,0.681446873396635,0.8043762256666666,0.46402678705,0.6608377327521642,0.77267251075,0.4655307860833333,0.8092329545815786,0.8341648851333332,0.4188638810666666,0.3853213253357142,0.6503046862131888,0.36523727018912633,0.6305310922403128,0.35319742355052147,0.61660875115974
K1_r05_vangogh_strong,epoch_0006,6,1.0,R05_vangogh_strong,Van Gogh target emphasis.,"1.35,1.05,0.85,1.25,0.85","0.75,1.1,1,1.6,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r05_vangogh_strong\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r05_vangogh_strong\epoch_0006.pt,0.7102931466499964,0.8042716292933334,0.45799720044000003,0.6858575405180455,0.7980171973666665,0.46777183488333324,0.6656995008389156,0.7661409836666666,0.4805487001666666,0.8080355711778004,0.8292893570000001,0.4188986626666666,0.3849808739925797,0.6513915251684976,0.3650327003213492,0.6320872591275629,0.34579847100917593,0.6145126304869619
K1_r05_vangogh_strong,epoch_0007,7,1.0,R05_vangogh_strong,Van Gogh target emphasis.,"1.35,1.05,0.85,1.25,0.85","0.75,1.1,1,1.6,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r05_vangogh_strong\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r05_vangogh_strong\epoch_0007.pt,0.7115122763713201,0.8007014752933334,0.46144102791999997,0.6875615475078424,0.7945064720166667,0.47157921633333333,0.667613628009955,0.7649512005833332,0.49457862125,0.8073151918252309,0.8254814884,0.4208882742666667,0.38319132018483903,0.6509786198693581,0.36332181175316014,0.6318622801634309,0.33742620034108106,0.6108463407689707
K1_r05_vangogh_strong,epoch_0008,8,1.0,R05_vangogh_strong,Van Gogh target emphasis.,"1.35,1.05,0.85,1.25,0.85","0.75,1.1,1,1.6,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r05_vangogh_strong\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r05_vangogh_strong\epoch_0008.pt,0.7110568239291508,0.7924305539866667,0.4696012675866667,0.6879203621049722,0.7864458518666667,0.479814633,0.669189885010322,0.7598128030833333,0.4974915093333333,0.8036026712258657,0.8163693624666667,0.4287478059333334,0.37714363808587226,0.6478264918986146,0.3578461060283479,0.629213113818232,0.3362735990859371,0.6108513969900426
K1_r06_monet_strong,epoch_0001,1,1.0,R06_monet_strong,Monet target emphasis.,"1.35,1.05,1.25,0.85,0.85","0.75,1.1,1.6,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r06_monet_strong\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r06_monet_strong\epoch_0001.pt,0.7026404649019241,0.8323520828533334,0.4242476030933333,0.675006543348233,0.8286911944166666,0.4320702596166666,0.6516107201576232,0.7788287304166667,0.4599547208333333,0.813176151116689,0.8469956366,0.392956977,0.4045469318308974,0.6582296411035841,0.38335629092081325,0.6375296623105181,0.35189929327551644,0.6125628158107885
K1_r06_monet_strong,epoch_0002,2,1.0,R06_monet_strong,Monet target emphasis.,"1.35,1.05,1.25,0.85,0.85","0.75,1.1,1.6,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r06_monet_strong\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r06_monet_strong\epoch_0002.pt,0.7026695264577865,0.8190352111999999,0.4476524147066667,0.6759800541897614,0.8145157449499999,0.4549676376,0.6513731092214584,0.7758321832500001,0.46035427575,0.809427415529887,0.8371130762,0.4183915231333333,0.3881178161981683,0.6500568470502278,0.3684310058703256,0.6301483620633448,0.35151071328278827,0.612268524481448
K1_r06_monet_strong,epoch_0003,3,1.0,R06_monet_strong,Monet target emphasis.,"1.35,1.05,1.25,0.85,0.85","0.75,1.1,1.6,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r06_monet_strong\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r06_monet_strong\epoch_0003.pt,0.7037014592488606,0.8186032091733333,0.44735184046666665,0.6770400648315749,0.8134994329666666,0.4550223218166667,0.6543150248626868,0.7801009354166666,0.45493220283333335,0.8103470369180045,0.8390183140000002,0.4166699150666666,0.3888993163148038,0.650832804348426,0.3689717225690051,0.6308182295046902,0.3566460492549574,0.6160784951690798
K1_r06_monet_strong,epoch_0004,4,1.0,R06_monet_strong,Monet target emphasis.,"1.35,1.05,1.25,0.85,0.85","0.75,1.1,1.6,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r06_monet_strong\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r06_monet_strong\epoch_0004.pt,0.7042504680156708,0.8159699418799999,0.45273438076000005,0.6778766342004141,0.810344308,0.4606776072333333,0.6568189851939679,0.7773543885000002,0.45818361583333334,0.8097458032766978,0.8384724774000001,0.4209614748666667,0.3854120684786559,0.6493057709441861,0.3655940483575818,0.6293826496986026,0.355875287609815,0.6165680748344124
K1_r06_monet_strong,epoch_0005,5,1.0,R06_monet_strong,Monet target emphasis.,"1.35,1.05,1.25,0.85,0.85","0.75,1.1,1.6,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r06_monet_strong\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r06_monet_strong\epoch_0005.pt,0.7080646903912227,0.8134240734799999,0.4512257992533334,0.6825485058128834,0.8073997508166666,0.46002771486666666,0.6625682125488916,0.77291293925,0.47122046416666663,0.8101294287045796,0.8375213641333333,0.4160181368,0.38856763454637916,0.6523130190156281,0.36855727639812486,0.6326468285750408,0.35035251188952427,0.6157421756984462
K1_r06_monet_strong,epoch_0006,6,1.0,R06_monet_strong,Monet target emphasis.,"1.35,1.05,1.25,0.85,0.85","0.75,1.1,1.6,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r06_monet_strong\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r06_monet_strong\epoch_0006.pt,0.7105852777957915,0.8101071841066667,0.4515609408933333,0.6856981247663498,0.8039493769166667,0.46078775240000003,0.6643957567711671,0.7699260226666667,0.4800090979166667,0.810133889913559,0.8347384128666666,0.41465369486666664,0.3897127211693733,0.6538341012545978,0.3697368270303687,0.6344280677581274,0.3454797489037781,0.6138540576304252
K1_r06_monet_strong,epoch_0007,7,1.0,R06_monet_strong,Monet target emphasis.,"1.35,1.05,1.25,0.85,0.85","0.75,1.1,1.6,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r06_monet_strong\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r06_monet_strong\epoch_0007.pt,0.7115874627828599,0.8036310008533334,0.4595728320266667,0.6870394900937875,0.7969932355333332,0.4691689042166667,0.6655332252383231,0.7664240413333333,0.48699996808333335,0.8097793535391489,0.8301820621333332,0.42118854326666666,0.3845611972770706,0.6516813595995256,0.3647019253729078,0.6323665520851285,0.34141856578886187,0.6121466075757434
K1_r06_monet_strong,epoch_0008,8,1.0,R06_monet_strong,Monet target emphasis.,"1.35,1.05,1.25,0.85,0.85","0.75,1.1,1.6,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r06_monet_strong\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r06_monet_strong\epoch_0008.pt,0.7110736943880718,0.7989389058133334,0.46544675946666664,0.6869810417294503,0.7923614547166665,0.47509210011666675,0.6664260789752006,0.7644950166666666,0.4866120565,0.8074443050225575,0.8252487102,0.42686539686666664,0.3801067475931529,0.6492915355389133,0.3606017758738702,0.6302554420833093,0.34213511417984677,0.6128627315588804
K1_r07_art_balanced,epoch_0001,1,1.0,R07_art_balanced,"All art targets boosted equally, photo target suppressed.","1.4,1,0.9,0.9,0.9","0.7,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r07_art_balanced\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r07_art_balanced\epoch_0001.pt,0.6988604574600856,0.8279439507733334,0.4239606921333333,0.6715674646198749,0.82506425415,0.43063381126666667,0.6513281852006912,0.7777863808333334,0.4622610949999999,0.808032428820928,0.8394627372666668,0.39726821560000003,0.40257109421068976,0.655873055102389,0.38236780780792584,0.6357970180595853,0.35024450510545696,0.6115719371304493
K1_r07_art_balanced,epoch_0002,2,1.0,R07_art_balanced,"All art targets boosted equally, photo target suppressed.","1.4,1,0.9,0.9,0.9","0.7,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r07_art_balanced\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r07_art_balanced\epoch_0002.pt,0.7017427578369777,0.81392200508,0.4412333074933333,0.6758324628571669,0.8099104807499999,0.44846856958333337,0.6534618889292081,0.7736114231666666,0.46718578574999997,0.8053839377562205,0.8299681024,0.41229225913333334,0.39211047978707486,0.6517011349713688,0.372742844961632,0.6323271015029919,0.34817378289213685,0.6112352027914852
K1_r07_art_balanced,epoch_0003,3,1.0,R07_art_balanced,"All art targets boosted equally, photo target suppressed.","1.4,1,0.9,0.9,0.9","0.7,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r07_art_balanced\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r07_art_balanced\epoch_0003.pt,0.7037143218119938,0.8089703839066668,0.4437684098133333,0.6783030245204766,0.8042193291,0.4517245247666667,0.6561035657922427,0.7687045039166666,0.4708035525833333,0.8053595109780629,0.8279746031333334,0.41194395000000006,0.391428136258617,0.6520953657431293,0.3718969131211717,0.6327933822699765,0.3472076761546621,0.6116860743607911
K1_r07_art_balanced,epoch_0004,4,1.0,R07_art_balanced,"All art targets boosted equally, photo target suppressed.","1.4,1,0.9,0.9,0.9","0.7,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r07_art_balanced\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r07_art_balanced\epoch_0004.pt,0.7045294502178828,0.8066194168133333,0.45144051077333336,0.6793015524248283,0.80130382835,0.45949624245000004,0.65628532320261,0.7640127374166668,0.46720094600000006,0.805441041390101,0.8278817706666667,0.41921758406666665,0.38647631535666604,0.6499399638709572,0.367165041595168,0.6307223242186384,0.34966819935643484,0.6130651289816965
K1_r07_art_balanced,epoch_0005,5,1.0,R07_art_balanced,"All art targets boosted equally, photo target suppressed.","1.4,1,0.9,0.9,0.9","0.7,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r07_art_balanced\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r07_art_balanced\epoch_0005.pt,0.7051046648422877,0.80250995072,0.45565440466666673,0.6806323181092739,0.7974318901999999,0.46396874375,0.658967806895574,0.7636007690833334,0.47095645183333334,0.8029940517743428,0.8228221927999998,0.42239704833333336,0.38382061855588556,0.6488389905141537,0.36484019652046373,0.630021946458528,0.3486226666876413,0.6134943163404565
K1_r07_art_balanced,epoch_0006,6,1.0,R07_art_balanced,"All art targets boosted equally, photo target suppressed.","1.4,1,0.9,0.9,0.9","0.7,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r07_art_balanced\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r07_art_balanced\epoch_0006.pt,0.7084944672584534,0.8006717137733333,0.45658202674666676,0.6846146034200987,0.7954820081166667,0.46576316025000003,0.6644053007165591,0.7624684860000001,0.48377886941666665,0.8040139226118723,0.8214305364,0.4198574927333333,0.3850086274587889,0.6507176943566614,0.365746342177853,0.6319823861355641,0.3429800555014617,0.61254084116993
K1_r07_art_balanced,epoch_0007,7,1.0,R07_art_balanced,"All art targets boosted equally, photo target suppressed.","1.4,1,0.9,0.9,0.9","0.7,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r07_art_balanced\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r07_art_balanced\epoch_0007.pt,0.7098628568649292,0.79407473232,0.46923887375999995,0.6866311199466387,0.7886619258666667,0.47917338406666665,0.6674318576852482,0.7614821240000001,0.49653513816666667,0.802789804538091,0.8157259581333334,0.42950083253333327,0.3767676093855738,0.6471772511462041,0.35761576259632255,0.6285995435419818,0.33602848801266844,0.6100434091370779
K1_r07_art_balanced,epoch_0008,8,1.0,R07_art_balanced,"All art targets boosted equally, photo target suppressed.","1.4,1,0.9,0.9,0.9","0.7,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r07_art_balanced\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r07_art_balanced\epoch_0008.pt,0.7094250886042913,0.7902551451600001,0.4722076243333333,0.6863330633938313,0.7846868768,0.48205558435,0.6685513767103355,0.7628672935833334,0.49593554225,0.8017931894461313,0.8125282186,0.4328157842666667,0.3744291528719944,0.6458536390761227,0.3554823774607923,0.6273970366834903,0.3369929871795112,0.610980955074218
K1_r08_photo_content_high,epoch_0001,1,1.0,R08_photo_content_high,"Content-heavy recipe: frequent photo content, moderate art target.","1.8,1.1,0.75,0.75,0.75","0.7,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r08_photo_content_high\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r08_photo_content_high\epoch_0001.pt,0.7013249075015386,0.8323725668533332,0.41950541453333334,0.6731409686307113,0.8290723518166665,0.42683397433333325,0.6556525314847628,0.7836563249999999,0.46572127175,0.8140606629848481,0.845573427,0.39019117533333336,0.40711531145755403,0.6590342947893334,0.38582153370347516,0.6381497385932957,0.35030120069557213,0.6131717003525958
