reuse_dir_rel,grid_output_rel,cells_total,cells_with_clip,cells_with_lpips,cells_complete,reused_count,avg_clip_style,avg_content_lpips,clip_minus_lpips,is_complete_25,reuse_dir,grid_output_dir
Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0120,Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0120_grid5,25,25,25,25,25,0.709585497379303,0.5559485656,0.15363693177930293,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0120,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0120_grid5
Cycle-NCE\exp\style_oa\style_oa_6_lr5e4_wc2_swd90_id15_e120\full_eval\epoch_0060,Cycle-NCE\exp\style_oa\style_oa_6_lr5e4_wc2_swd90_id15_e120\full_eval\epoch_0060_grid5,25,25,25,25,25,0.7135340261459351,0.6067323720000001,0.10680165414593501,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_6_lr5e4_wc2_swd90_id15_e120\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_6_lr5e4_wc2_swd90_id15_e120\full_eval\epoch_0060_grid5
Cycle-NCE\exp\style_oa\style_oa_6_lr5e4_wc2_swd90_id15_e120\full_eval\epoch_0120,Cycle-NCE\exp\style_oa\style_oa_6_lr5e4_wc2_swd90_id15_e120\full_eval\epoch_0120_grid5,25,25,25,25,25,0.7112223625183105,0.591269806,0.1199525565183105,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_6_lr5e4_wc2_swd90_id15_e120\full_eval\epoch_0120,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_6_lr5e4_wc2_swd90_id15_e120\full_eval\epoch_0120_grid5
Cycle-NCE\exp\style_oa\style_oa_7_lr5e4_wc5_swd60_id15_e120\full_eval\epoch_0060,Cycle-NCE\exp\style_oa\style_oa_7_lr5e4_wc5_swd60_id15_e120\full_eval\epoch_0060_grid5,25,25,25,25,25,0.7126271462440491,0.5948650896,0.11776205664404915,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_7_lr5e4_wc5_swd60_id15_e120\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_7_lr5e4_wc5_swd60_id15_e120\full_eval\epoch_0060_grid5
Cycle-NCE\exp\style_oa\style_oa_7_lr5e4_wc5_swd60_id15_e120\full_eval\epoch_0120,Cycle-NCE\exp\style_oa\style_oa_7_lr5e4_wc5_swd60_id15_e120\full_eval\epoch_0120_grid5,25,25,25,25,25,0.7182501435279847,0.5695020500000001,0.14874809352798457,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_7_lr5e4_wc5_swd60_id15_e120\full_eval\epoch_0120,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_7_lr5e4_wc5_swd60_id15_e120\full_eval\epoch_0120_grid5
Cycle-NCE\exp\style_oa\style_oa_8_lr5e4_wc5_swd90_id30_e120\full_eval\epoch_0060,Cycle-NCE\exp\style_oa\style_oa_8_lr5e4_wc5_swd90_id30_e120\full_eval\epoch_0060_grid5,25,25,25,25,25,0.7127395939826965,0.5662521156,0.1464874783826965,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_8_lr5e4_wc5_swd90_id30_e120\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_8_lr5e4_wc5_swd90_id30_e120\full_eval\epoch_0060_grid5
Cycle-NCE\exp\tex\TextureTearer3_T01_ResOn_None_Swin4_Noise\full_eval\epoch_0040,Cycle-NCE\exp\tex\TextureTearer3_T01_ResOn_None_Swin4_Noise\full_eval\epoch_0040_grid5,25,25,25,25,25,0.6371879613399506,0.3754390472000001,0.2617489141399505,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\tex\TextureTearer3_T01_ResOn_None_Swin4_Noise\full_eval\epoch_0040,G:\GitHub\Latent_Style\Cycle-NCE\exp\tex\TextureTearer3_T01_ResOn_None_Swin4_Noise\full_eval\epoch_0040_grid5
Cycle-NCE\exp\tex\TextureTearer3_T01_ResOn_None_Swin4_Noise\full_eval\epoch_0040_tokenized_distill_epochs200,Cycle-NCE\exp\tex\TextureTearer3_T01_ResOn_None_Swin4_Noise\full_eval\epoch_0040_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6453215062618256,0.4820038199999999,0.1633176862618257,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\tex\TextureTearer3_T01_ResOn_None_Swin4_Noise\full_eval\epoch_0040_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\exp\tex\TextureTearer3_T01_ResOn_None_Swin4_Noise\full_eval\epoch_0040_tokenized_distill_epochs200_grid5
Cycle-NCE\exp\tex\TextureTearer3_T02_ResOff_Adapt_Conv1_LowIDT\full_eval\epoch_0040,Cycle-NCE\exp\tex\TextureTearer3_T02_ResOff_Adapt_Conv1_LowIDT\full_eval\epoch_0040_grid5,25,25,25,25,25,0.6656201481819153,0.37304896559999995,0.29257118258191533,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\tex\TextureTearer3_T02_ResOff_Adapt_Conv1_LowIDT\full_eval\epoch_0040,G:\GitHub\Latent_Style\Cycle-NCE\exp\tex\TextureTearer3_T02_ResOff_Adapt_Conv1_LowIDT\full_eval\epoch_0040_grid5
Cycle-NCE\exp\tex\TextureTearer3_T02_ResOff_Adapt_Conv1_LowIDT\full_eval\epoch_0040_tokenized_distill_epochs200,Cycle-NCE\exp\tex\TextureTearer3_T02_ResOff_Adapt_Conv1_LowIDT\full_eval\epoch_0040_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6622646033763886,0.37168178840000005,0.29058281497638855,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\tex\TextureTearer3_T02_ResOff_Adapt_Conv1_LowIDT\full_eval\epoch_0040_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\exp\tex\TextureTearer3_T02_ResOff_Adapt_Conv1_LowIDT\full_eval\epoch_0040_tokenized_distill_epochs200_grid5
Cycle-NCE\exp\tex\TextureTearer3_T03_ResOff_Adapt_Conv1_HFSWD\full_eval\epoch_0040,Cycle-NCE\exp\tex\TextureTearer3_T03_ResOff_Adapt_Conv1_HFSWD\full_eval\epoch_0040_grid5,25,25,25,25,25,0.6404080128669739,0.282659424,0.3577485888669739,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\tex\TextureTearer3_T03_ResOff_Adapt_Conv1_HFSWD\full_eval\epoch_0040,G:\GitHub\Latent_Style\Cycle-NCE\exp\tex\TextureTearer3_T03_ResOff_Adapt_Conv1_HFSWD\full_eval\epoch_0040_grid5
Cycle-NCE\exp\tex\TextureTearer3_T03_ResOff_Adapt_Conv1_HFSWD\full_eval\epoch_0040_tokenized_distill_epochs200,Cycle-NCE\exp\tex\TextureTearer3_T03_ResOff_Adapt_Conv1_HFSWD\full_eval\epoch_0040_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6383396470546723,0.2815995288,0.3567401182546723,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\tex\TextureTearer3_T03_ResOff_Adapt_Conv1_HFSWD\full_eval\epoch_0040_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\exp\tex\TextureTearer3_T03_ResOff_Adapt_Conv1_HFSWD\full_eval\epoch_0040_tokenized_distill_epochs200_grid5
Cycle-NCE\exp\weight_exp1_latent_adain_swd30_tv01_id20_r16_e60\full_eval\epoch_0030,Cycle-NCE\exp\weight_exp1_latent_adain_swd30_tv01_id20_r16_e60\full_eval\epoch_0030_grid5,25,25,25,25,25,0.6697935152053833,0.4604503387999999,0.2093431764053834,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp1_latent_adain_swd30_tv01_id20_r16_e60\full_eval\epoch_0030,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp1_latent_adain_swd30_tv01_id20_r16_e60\full_eval\epoch_0030_grid5
Cycle-NCE\exp\weight_exp1_latent_adain_swd30_tv01_id20_r16_e60\full_eval\epoch_0060,Cycle-NCE\exp\weight_exp1_latent_adain_swd30_tv01_id20_r16_e60\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6811726355552673,0.47698561840000003,0.20418701715526727,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp1_latent_adain_swd30_tv01_id20_r16_e60\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp1_latent_adain_swd30_tv01_id20_r16_e60\full_eval\epoch_0060_grid5
Cycle-NCE\exp\weight_exp2_latent_adain_swd30_tv00_id40_r16_e60\full_eval\epoch_0030,Cycle-NCE\exp\weight_exp2_latent_adain_swd30_tv00_id40_r16_e60\full_eval\epoch_0030_grid5,25,25,25,25,25,0.6624463021755218,0.4363673096000001,0.22607899257552172,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp2_latent_adain_swd30_tv00_id40_r16_e60\full_eval\epoch_0030,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp2_latent_adain_swd30_tv00_id40_r16_e60\full_eval\epoch_0030_grid5
Cycle-NCE\exp\weight_exp2_latent_adain_swd30_tv00_id40_r16_e60\full_eval\epoch_0060,Cycle-NCE\exp\weight_exp2_latent_adain_swd30_tv00_id40_r16_e60\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6861192345619201,0.4847342687999999,0.20138496576192022,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp2_latent_adain_swd30_tv00_id40_r16_e60\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp2_latent_adain_swd30_tv00_id40_r16_e60\full_eval\epoch_0060_grid5
Cycle-NCE\exp\weight_exp3_latent_adain_swd60_tv01_id20_r16_e60\full_eval\epoch_0030,Cycle-NCE\exp\weight_exp3_latent_adain_swd60_tv01_id20_r16_e60\full_eval\epoch_0030_grid5,25,25,25,25,25,0.6715543889999389,0.4714987764,0.20005561259993893,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp3_latent_adain_swd60_tv01_id20_r16_e60\full_eval\epoch_0030,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp3_latent_adain_swd60_tv01_id20_r16_e60\full_eval\epoch_0030_grid5
Cycle-NCE\exp\weight_exp3_latent_adain_swd60_tv01_id20_r16_e60\full_eval\epoch_0060,Cycle-NCE\exp\weight_exp3_latent_adain_swd60_tv01_id20_r16_e60\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6786234021186829,0.5064295992,0.17219380291868291,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp3_latent_adain_swd60_tv01_id20_r16_e60\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp3_latent_adain_swd60_tv01_id20_r16_e60\full_eval\epoch_0060_grid5
Cycle-NCE\exp\weight_exp5_pseudo_hist_swd30_tv01_id20_r16_e60\full_eval\epoch_0030,Cycle-NCE\exp\weight_exp5_pseudo_hist_swd30_tv01_id20_r16_e60\full_eval\epoch_0030_grid5,25,25,25,25,25,0.6701330208778381,0.4528715179999999,0.2172615028778382,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp5_pseudo_hist_swd30_tv01_id20_r16_e60\full_eval\epoch_0030,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp5_pseudo_hist_swd30_tv01_id20_r16_e60\full_eval\epoch_0030_grid5
Cycle-NCE\exp\weight_exp5_pseudo_hist_swd30_tv01_id20_r16_e60\full_eval\epoch_0060,Cycle-NCE\exp\weight_exp5_pseudo_hist_swd30_tv01_id20_r16_e60\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6729772794246673,0.4751614695999999,0.19781580982466745,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp5_pseudo_hist_swd30_tv01_id20_r16_e60\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp5_pseudo_hist_swd30_tv01_id20_r16_e60\full_eval\epoch_0060_grid5
Cycle-NCE\exp\weight_exp6_pseudo_hist_swd30_tv00_id40_r16_e60\full_eval\epoch_0030,Cycle-NCE\exp\weight_exp6_pseudo_hist_swd30_tv00_id40_r16_e60\full_eval\epoch_0030_grid5,25,25,25,25,25,0.6704410481452941,0.4378677364000001,0.23257331174529405,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp6_pseudo_hist_swd30_tv00_id40_r16_e60\full_eval\epoch_0030,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp6_pseudo_hist_swd30_tv00_id40_r16_e60\full_eval\epoch_0030_grid5
Cycle-NCE\exp\weight_exp6_pseudo_hist_swd30_tv00_id40_r16_e60\full_eval\epoch_0060,Cycle-NCE\exp\weight_exp6_pseudo_hist_swd30_tv00_id40_r16_e60\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6826567196846008,0.4731988007999999,0.20945791888460097,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp6_pseudo_hist_swd30_tv00_id40_r16_e60\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp6_pseudo_hist_swd30_tv00_id40_r16_e60\full_eval\epoch_0060_grid5
Cycle-NCE\exp\weight_exp7_pseudo_hist_swd60_tv01_id20_r16_e60\full_eval\epoch_0030,Cycle-NCE\exp\weight_exp7_pseudo_hist_swd60_tv01_id20_r16_e60\full_eval\epoch_0030_grid5,25,25,25,25,25,0.6690748763084412,0.47809050719999996,0.19098436910844124,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp7_pseudo_hist_swd60_tv01_id20_r16_e60\full_eval\epoch_0030,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp7_pseudo_hist_swd60_tv01_id20_r16_e60\full_eval\epoch_0030_grid5
Cycle-NCE\exp\weight_exp7_pseudo_hist_swd60_tv01_id20_r16_e60\full_eval\epoch_0060,Cycle-NCE\exp\weight_exp7_pseudo_hist_swd60_tv01_id20_r16_e60\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6775259447097778,0.5062783200000001,0.17124762470977772,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp7_pseudo_hist_swd60_tv01_id20_r16_e60\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp7_pseudo_hist_swd60_tv01_id20_r16_e60\full_eval\epoch_0060_grid5
Cycle-NCE\exp\weight_exp8_pseudo_hist_swd60_tv00_id40_r16_e60\full_eval\epoch_0030,Cycle-NCE\exp\weight_exp8_pseudo_hist_swd60_tv00_id40_r16_e60\full_eval\epoch_0030_grid5,25,25,25,25,25,0.6759117794036865,0.4559750064,0.21993677300368653,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp8_pseudo_hist_swd60_tv00_id40_r16_e60\full_eval\epoch_0030,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp8_pseudo_hist_swd60_tv00_id40_r16_e60\full_eval\epoch_0030_grid5
Cycle-NCE\exp\weight_exp8_pseudo_hist_swd60_tv00_id40_r16_e60\full_eval\epoch_0060,Cycle-NCE\exp\weight_exp8_pseudo_hist_swd60_tv00_id40_r16_e60\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6868324303627014,0.4881894512,0.19864297916270135,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp8_pseudo_hist_swd60_tv00_id40_r16_e60\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp8_pseudo_hist_swd60_tv00_id40_r16_e60\full_eval\epoch_0060_grid5
Cycle-NCE\exp\zero\ZeroConstraint_Z01_ResOff_Adapt_ZeroIDT\full_eval\epoch_0040,Cycle-NCE\exp\zero\ZeroConstraint_Z01_ResOff_Adapt_ZeroIDT\full_eval\epoch_0040_grid5,25,25,25,25,25,0.645076961517334,0.2917974796,0.35327948191733394,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\zero\ZeroConstraint_Z01_ResOff_Adapt_ZeroIDT\full_eval\epoch_0040,G:\GitHub\Latent_Style\Cycle-NCE\exp\zero\ZeroConstraint_Z01_ResOff_Adapt_ZeroIDT\full_eval\epoch_0040_grid5
Cycle-NCE\exp\zero\ZeroConstraint_Z01_ResOff_Adapt_ZeroIDT\full_eval\epoch_0040_tokenized_distill_epochs200,Cycle-NCE\exp\zero\ZeroConstraint_Z01_ResOff_Adapt_ZeroIDT\full_eval\epoch_0040_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6441498649120331,0.29162155240000004,0.35252831251203304,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\zero\ZeroConstraint_Z01_ResOff_Adapt_ZeroIDT\full_eval\epoch_0040_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\exp\zero\ZeroConstraint_Z01_ResOff_Adapt_ZeroIDT\full_eval\epoch_0040_tokenized_distill_epochs200_grid5
Cycle-NCE\exp\zero\ZeroConstraint_Z02_ResOff_Adapt_ZeroIDT_HFSWD\full_eval\epoch_0040,Cycle-NCE\exp\zero\ZeroConstraint_Z02_ResOff_Adapt_ZeroIDT_HFSWD\full_eval\epoch_0040_grid5,25,25,25,25,25,0.6571092069149017,0.31569361360000003,0.3414155933149017,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\zero\ZeroConstraint_Z02_ResOff_Adapt_ZeroIDT_HFSWD\full_eval\epoch_0040,G:\GitHub\Latent_Style\Cycle-NCE\exp\zero\ZeroConstraint_Z02_ResOff_Adapt_ZeroIDT_HFSWD\full_eval\epoch_0040_grid5
Cycle-NCE\exp\zero\ZeroConstraint_Z02_ResOff_Adapt_ZeroIDT_HFSWD\full_eval\epoch_0040_tokenized_distill_epochs200,Cycle-NCE\exp\zero\ZeroConstraint_Z02_ResOff_Adapt_ZeroIDT_HFSWD\full_eval\epoch_0040_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6574698472023011,0.3164331592,0.3410366880023011,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\zero\ZeroConstraint_Z02_ResOff_Adapt_ZeroIDT_HFSWD\full_eval\epoch_0040_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\exp\zero\ZeroConstraint_Z02_ResOff_Adapt_ZeroIDT_HFSWD\full_eval\epoch_0040_tokenized_distill_epochs200_grid5
Cycle-NCE\exp\zero\ZeroConstraint_Z03_ResOff_None_ZeroIDT\full_eval\epoch_0040,Cycle-NCE\exp\zero\ZeroConstraint_Z03_ResOff_None_ZeroIDT\full_eval\epoch_0040_grid5,25,25,25,25,25,0.6477531814575195,0.2911872588,0.35656592265751946,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\zero\ZeroConstraint_Z03_ResOff_None_ZeroIDT\full_eval\epoch_0040,G:\GitHub\Latent_Style\Cycle-NCE\exp\zero\ZeroConstraint_Z03_ResOff_None_ZeroIDT\full_eval\epoch_0040_grid5
Cycle-NCE\exp\zero\ZeroConstraint_Z03_ResOff_None_ZeroIDT\full_eval\epoch_0040_tokenized_distill_epochs200,Cycle-NCE\exp\zero\ZeroConstraint_Z03_ResOff_None_ZeroIDT\full_eval\epoch_0040_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6481919527053833,0.29157170120000003,0.3566202515053833,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\zero\ZeroConstraint_Z03_ResOff_None_ZeroIDT\full_eval\epoch_0040_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\exp\zero\ZeroConstraint_Z03_ResOff_None_ZeroIDT\full_eval\epoch_0040_tokenized_distill_epochs200_grid5
Cycle-NCE\fewshot_ukiyoe_runs\fewshot_ukiyo_e_sid5\full_eval_lpips_clip_style,Cycle-NCE\fewshot_ukiyoe_runs\fewshot_ukiyo_e_sid5\full_eval_lpips_clip_style_grid5,25,25,25,25,25,0.6509400284290314,0.2985933484,0.3523466800290314,True,G:\GitHub\Latent_Style\Cycle-NCE\fewshot_ukiyoe_runs\fewshot_ukiyo_e_sid5\full_eval_lpips_clip_style,G:\GitHub\Latent_Style\Cycle-NCE\fewshot_ukiyoe_runs\fewshot_ukiyo_e_sid5\full_eval_lpips_clip_style_grid5
Cycle-NCE\hf\p_1_5_9_15_hf_1p0\full_eval\epoch_0030,Cycle-NCE\hf\p_1_5_9_15_hf_1p0\full_eval\epoch_0030_grid5,25,25,25,25,25,0.6471982526779175,0.41697514239999994,0.2302231102779176,True,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_1_5_9_15_hf_1p0\full_eval\epoch_0030,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_1_5_9_15_hf_1p0\full_eval\epoch_0030_grid5
Cycle-NCE\hf\p_1_5_9_15_hf_1p0\full_eval\epoch_0030_tokenized_distill_epochs200,Cycle-NCE\hf\p_1_5_9_15_hf_1p0\full_eval\epoch_0030_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6467639362812042,0.3911975356,0.25556640068120423,True,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_1_5_9_15_hf_1p0\full_eval\epoch_0030_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_1_5_9_15_hf_1p0\full_eval\epoch_0030_tokenized_distill_epochs200_grid5
Cycle-NCE\hf\p_1_5_9_15_hf_1p0\full_eval\epoch_0060,Cycle-NCE\hf\p_1_5_9_15_hf_1p0\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6680197715759277,0.4651610876,0.2028586839759277,True,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_1_5_9_15_hf_1p0\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_1_5_9_15_hf_1p0\full_eval\epoch_0060_grid5
Cycle-NCE\hf\p_1_5_9_15_hf_1p0\full_eval\epoch_0060_tokenized_distill_epochs200,Cycle-NCE\hf\p_1_5_9_15_hf_1p0\full_eval\epoch_0060_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6631754779815674,0.4402390732,0.2229364047815674,True,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_1_5_9_15_hf_1p0\full_eval\epoch_0060_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_1_5_9_15_hf_1p0\full_eval\epoch_0060_tokenized_distill_epochs200_grid5
Cycle-NCE\hf\p_1_5_9_15_hf_3p0\full_eval\epoch_0030,Cycle-NCE\hf\p_1_5_9_15_hf_3p0\full_eval\epoch_0030_grid5,25,25,25,25,25,0.6719747924804688,0.48123891639999994,0.19073587608046882,True,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_1_5_9_15_hf_3p0\full_eval\epoch_0030,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_1_5_9_15_hf_3p0\full_eval\epoch_0030_grid5
Cycle-NCE\hf\p_1_5_9_15_hf_3p0\full_eval\epoch_0030_tokenized_distill_epochs200,Cycle-NCE\hf\p_1_5_9_15_hf_3p0\full_eval\epoch_0030_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6650998306274414,0.45755686160000003,0.20754296902744135,True,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_1_5_9_15_hf_3p0\full_eval\epoch_0030_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_1_5_9_15_hf_3p0\full_eval\epoch_0030_tokenized_distill_epochs200_grid5
Cycle-NCE\hf\p_1_5_9_15_hf_off\full_eval\epoch_0030,Cycle-NCE\hf\p_1_5_9_15_hf_off\full_eval\epoch_0030_grid5,25,25,25,25,25,0.6461397063732147,0.4282338507999999,0.2179058555732148,True,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_1_5_9_15_hf_off\full_eval\epoch_0030,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_1_5_9_15_hf_off\full_eval\epoch_0030_grid5
Cycle-NCE\hf\p_1_5_9_15_hf_off\full_eval\epoch_0030_tokenized_distill_epochs200,Cycle-NCE\hf\p_1_5_9_15_hf_off\full_eval\epoch_0030_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6410472440719605,0.4008395455999999,0.24020769847196055,True,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_1_5_9_15_hf_off\full_eval\epoch_0030_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_1_5_9_15_hf_off\full_eval\epoch_0030_tokenized_distill_epochs200_grid5
Cycle-NCE\hf\p_1_5_9_15_hf_off\full_eval\epoch_0060,Cycle-NCE\hf\p_1_5_9_15_hf_off\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6531143891811371,0.46862971000000014,0.18448467918113692,True,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_1_5_9_15_hf_off\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_1_5_9_15_hf_off\full_eval\epoch_0060_grid5
Cycle-NCE\hf\p_1_5_9_15_hf_off\full_eval\epoch_0060_tokenized_distill_epochs200,Cycle-NCE\hf\p_1_5_9_15_hf_off\full_eval\epoch_0060_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6489690041542053,0.44677866160000007,0.20219034255420526,True,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_1_5_9_15_hf_off\full_eval\epoch_0060_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_1_5_9_15_hf_off\full_eval\epoch_0060_tokenized_distill_epochs200_grid5
Cycle-NCE\hf\p_base_hf_1p0\full_eval\epoch_0030,Cycle-NCE\hf\p_base_hf_1p0\full_eval\epoch_0030_grid5,25,25,25,25,25,0.6532750082015991,0.4814968399999999,0.1717781682015992,True,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_1p0\full_eval\epoch_0030,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_1p0\full_eval\epoch_0030_grid5
Cycle-NCE\hf\p_base_hf_1p0\full_eval\epoch_0030_tokenized_distill_epochs200,Cycle-NCE\hf\p_base_hf_1p0\full_eval\epoch_0030_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6564996814727784,0.453872454,0.2026272274727784,True,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_1p0\full_eval\epoch_0030_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_1p0\full_eval\epoch_0030_tokenized_distill_epochs200_grid5
Cycle-NCE\hf\p_base_hf_1p0\full_eval\epoch_0060,Cycle-NCE\hf\p_base_hf_1p0\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6598427879810334,0.45809865999999994,0.20174412798103342,True,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_1p0\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_1p0\full_eval\epoch_0060_grid5
Cycle-NCE\hf\p_base_hf_1p0\full_eval\epoch_0060_tokenized_distill_epochs200,Cycle-NCE\hf\p_base_hf_1p0\full_eval\epoch_0060_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6592113041877746,0.42934307320000004,0.2298682309877746,True,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_1p0\full_eval\epoch_0060_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_1p0\full_eval\epoch_0060_tokenized_distill_epochs200_grid5
