experiment_id,dataset,method,family,sub_family,batch,epoch,transfer_clip_style,transfer_lpips,allpairs_clip_style,allpairs_lpips,id_clip_style,id_lpips,delta_idt_transfer,delta_idt_full,epoch_time_s,train_wall_s,train_wall_min,infer_ms_per_img,eval_wall_s,cuda_gb,location,status,solver,tokenizer,prediction,kinetic,proximal,attention,notes
aaai2027_inmortal_xpred_kmanifold_pattn_seed42_b16/epoch_0005,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_base,xpred kmanifold pattn base,16,0005,0.7271,0.655866,0.731451,0.647884,,,,,130.618914,658.431541,11,,,6.771177,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_seed42_b16/epoch_0006,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_base,xpred kmanifold pattn base,16,0006,0.728853,0.637033,0.733832,0.627821,,,,,130.485425,788.916967,13.1,,,6.771177,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_seed42_b16/epoch_0007,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_base,xpred kmanifold pattn base,16,0007,0.725707,0.635355,0.731192,0.627257,,,,,130.458245,919.375211,15.3,,,6.771177,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_seed42_b16/epoch_0008,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_base,xpred kmanifold pattn base,16,0008,0.725704,0.612051,0.731869,0.602374,,,,,130.42415,1049.799361,17.5,,,6.771177,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_seed42_b16_e12_continue/epoch_0009,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_longer,xpred kmanifold pattn longer,16,0009,0.727117,0.614098,0.733377,0.60457,,,,,143.133679,143.133679,2.4,,,6.7721,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_seed42_b16_e12_continue/epoch_0010,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_longer,xpred kmanifold pattn longer,16,0010,0.726222,0.613655,0.732209,0.6037,,,,,138.636651,281.77033,4.7,,,6.7721,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_seed42_b16_e12_continue/epoch_0011,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_longer,xpred kmanifold pattn longer,16,0011,0.728918,0.621074,0.73516,0.611332,,,,,139.140546,420.910876,7,,,6.7721,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_seed42_b16_e12_continue/epoch_0012,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_longer,xpred kmanifold pattn longer,16,0012,0.729546,0.629908,0.735619,0.620322,,,,,139.276164,560.18704,9.3,,,6.7721,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_stokes002_from_pattn_seed42_b16/epoch_0012,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_Stokes002_finetune,xpred kmanifold pattn stokes002 finetune,16,0012,0.728403,0.618591,0.735374,0.608942,,,,,142.787319,142.787319,2.4,,,6.771246,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_stokes002_from_pattn_seed42_b16/epoch_0013,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_Stokes002_finetune,xpred kmanifold pattn stokes002 finetune,16,0013,0.730672,0.618282,0.737215,0.606909,,,,,139.458089,282.245408,4.7,,,6.771246,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_stokes002_from_pattn_seed42_b16/epoch_0014,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_Stokes002_finetune,xpred kmanifold pattn stokes002 finetune,16,0014,0.727454,0.633709,0.73376,0.624341,,,,,139.614351,421.859758,7,,,6.771246,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_stokes002_from_pattn_seed42_b16/epoch_0015,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_Stokes002_finetune,xpred kmanifold pattn stokes002 finetune,16,0015,0.726478,0.644892,0.732127,0.636344,,,,,139.563933,561.423692,9.4,,,6.771246,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_stokes002_from_pattn_seed42_b16/epoch_0016,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_Stokes002_finetune,xpred kmanifold pattn stokes002 finetune,16,0016,0.720104,0.638499,0.726554,0.630217,,,,,139.019553,700.443244,11.7,,,6.771246,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_stokes003_from_pattn_seed42_b4a2/epoch_0012,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_Stokes003_b4a2,xpred plus kmanifold plus pattn then stokes003 b4a2,4,0012,0.715175,0.58764,0.723195,0.578767,,,,,1543.153113,1543.153113,25.7,,,1.772132,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_stokes_from_pattn_seed42_b16/epoch_0012,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_Stokes_finetune,xpred kmanifold pattn stokes finetune,16,0012,0.72675,0.605837,0.734524,0.596223,,,,,142.994759,142.994759,2.4,,,6.771246,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_stokes_from_pattn_seed42_b16/epoch_0013,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_Stokes_finetune,xpred kmanifold pattn stokes finetune,16,0013,0.727434,0.603251,0.735594,0.591505,,,,,139.464313,282.459072,4.7,,,6.771246,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_stokes_from_pattn_seed42_b16/epoch_0014,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_Stokes_finetune,xpred kmanifold pattn stokes finetune,16,0014,0.724536,0.62803,0.732138,0.618401,,,,,139.322873,421.781945,7,,,6.771246,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_stokes_from_pattn_seed42_b16/epoch_0015,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_Stokes_finetune,xpred kmanifold pattn stokes finetune,16,0015,0.721527,0.626207,0.729098,0.616961,,,,,139.52548,561.307425,9.4,,,6.771246,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_stokes_from_pattn_seed42_b16/epoch_0016,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_Stokes_finetune,xpred kmanifold pattn stokes finetune,16,0016,0.716857,0.619611,0.724872,0.610612,,,,,138.807886,700.115311,11.7,,,6.771246,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_stokes_seed42_b16/epoch_0001,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_Stokes_base,xpred kmanifold pattn stokes base,16,0001,0.701588,0.683625,0.704615,0.67844,,,,,135.116282,135.116282,2.3,,,6.771178,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_stokes_seed42_b16/epoch_0002,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_Stokes_base,xpred kmanifold pattn stokes base,16,0002,0.712698,0.641824,0.718163,0.634716,,,,,131.75916,266.875441,4.4,,,6.771178,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_stokes_seed42_b16/epoch_0003,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_Stokes_base,xpred kmanifold pattn stokes base,16,0003,0.719276,0.622159,0.725652,0.613843,,,,,131.123984,397.999425,6.6,,,6.771178,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_stokes_seed42_b16/epoch_0004,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_Stokes_base,xpred kmanifold pattn stokes base,16,0004,0.7117,0.594256,0.720289,0.586276,,,,,131.102764,529.102189,8.8,,,6.771178,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_stokes_seed42_b16/epoch_0005,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_Stokes_base,xpred kmanifold pattn stokes base,16,0005,0.716116,0.588363,0.724913,0.579742,,,,,130.595278,659.697468,11,,,6.771178,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_stokes_seed42_b16/epoch_0006,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_Stokes_base,xpred kmanifold pattn stokes base,16,0006,0.71595,0.577022,0.725203,0.567548,,,,,130.58649,790.283957,13.2,,,6.771178,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_stokes_seed42_b16/epoch_0007,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_Stokes_base,xpred kmanifold pattn stokes base,16,0007,0.705674,0.574738,0.716046,0.566512,,,,,130.377866,920.661824,15.3,,,6.771178,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_stokes_seed42_b16/epoch_0008,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_Stokes_base,xpred kmanifold pattn stokes base,16,0008,0.710492,0.560652,0.720961,0.550518,,,,,130.3643,1051.026123,17.5,,,6.771178,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_stokes_seed42_b16_e12_continue/epoch_0009,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_Stokes_longer,xpred kmanifold pattn stokes longer,16,0009,0.711152,0.565321,0.721862,0.555351,,,,,142.639116,142.639116,2.4,,,6.772101,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_stokes_seed42_b16_e12_continue/epoch_0010,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_Stokes_longer,xpred kmanifold pattn stokes longer,16,0010,0.711741,0.567613,0.721727,0.557299,,,,,139.453635,282.092751,4.7,,,6.772101,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_stokes_seed42_b16_e12_continue/epoch_0011,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_Stokes_longer,xpred kmanifold pattn stokes longer,16,0011,0.710505,0.570768,0.721081,0.560951,,,,,139.585207,421.677958,7,,,6.772101,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_stokes_seed42_b16_e12_continue/epoch_0012,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_Stokes_longer,xpred kmanifold pattn stokes longer,16,0012,0.713998,0.569597,0.724952,0.559904,,,,,139.385181,561.063139,9.4,,,6.772101,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_phighpass_seed42_b32/epoch_0001,distinct5-512/full,LBM,XPred_Kmanifold_Phighpass,xpred kmanifold phighpass,32,0001,0.648518,0.782979,0.649519,0.77978,,,,,110.594414,110.594414,1.8,,,5.738632,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,highpass_residual,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_phighpass_seed42_b32/epoch_0002,distinct5-512/full,LBM,XPred_Kmanifold_Phighpass,xpred kmanifold phighpass,32,0002,0.661259,0.801345,0.662231,0.798164,,,,,117.478558,228.072972,3.8,,,5.738632,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,highpass_residual,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_phighpass_seed42_b32/epoch_0003,distinct5-512/full,LBM,XPred_Kmanifold_Phighpass,xpred kmanifold phighpass,32,0003,0.635118,0.799182,0.636942,0.796763,,,,,105.226862,333.299834,5.6,,,5.738632,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,highpass_residual,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_phighpass_seed42_b32/epoch_0004,distinct5-512/full,LBM,XPred_Kmanifold_Phighpass,xpred kmanifold phighpass,32,0004,0.657599,0.792948,0.658026,0.788525,,,,,105.756816,439.05665,7.3,,,5.748371,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,highpass_residual,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_phighpass_seed42_b32/epoch_0005,distinct5-512/full,LBM,XPred_Kmanifold_Phighpass,xpred kmanifold phighpass,32,0005,0.656323,0.789243,0.657105,0.784966,,,,,106.399355,545.456006,9.1,,,5.741562,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,highpass_residual,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_phighpass_seed42_b32/epoch_0006,distinct5-512/full,LBM,XPred_Kmanifold_Phighpass,xpred kmanifold phighpass,32,0006,0.665721,0.787751,0.665726,0.782905,,,,,113.899822,659.355828,11,,,5.741562,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,highpass_residual,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_phighpass_seed42_b32/epoch_0007,distinct5-512/full,LBM,XPred_Kmanifold_Phighpass,xpred kmanifold phighpass,32,0007,0.663034,0.783137,0.662832,0.778237,,,,,110.393824,769.749652,12.8,,,5.738632,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,highpass_residual,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_phighpass_seed42_b32/epoch_0008,distinct5-512/full,LBM,XPred_Kmanifold_Phighpass,xpred kmanifold phighpass,32,0008,0.664449,0.78794,0.664379,0.783149,,,,,109.701858,879.45151,14.7,,,5.741562,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,highpass_residual,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pmod_seed42_b32/epoch_0001,distinct5-512/full,LBM,XPred_Kmanifold_Pmod,xpred kmanifold pmod,32,0001,0.687818,0.787275,0.689737,0.783589,,,,,99.464111,99.464111,1.7,,,5.784071,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,phase_modulation,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pmod_seed42_b32/epoch_0002,distinct5-512/full,LBM,XPred_Kmanifold_Pmod,xpred kmanifold pmod,32,0002,0.711278,0.768403,0.712072,0.763913,,,,,95.950269,195.414381,3.3,,,5.784071,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,phase_modulation,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pmod_seed42_b32/epoch_0003,distinct5-512/full,LBM,XPred_Kmanifold_Pmod,xpred kmanifold pmod,32,0003,0.687627,0.741287,0.688434,0.738157,,,,,95.955305,291.369686,4.9,,,5.784071,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,phase_modulation,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pmod_seed42_b32/epoch_0004,distinct5-512/full,LBM,XPred_Kmanifold_Pmod,xpred kmanifold pmod,32,0004,0.701516,0.734104,0.702301,0.729319,,,,,96.042754,387.41244,6.5,,,5.79381,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,phase_modulation,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pmod_seed42_b32/epoch_0005,distinct5-512/full,LBM,XPred_Kmanifold_Pmod,xpred kmanifold pmod,32,0005,0.704073,0.746537,0.704485,0.741263,,,,,96.021691,483.434131,8.1,,,5.787001,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,phase_modulation,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pmod_seed42_b32/epoch_0006,distinct5-512/full,LBM,XPred_Kmanifold_Pmod,xpred kmanifold pmod,32,0006,0.711566,0.73906,0.712361,0.733204,,,,,96.579003,580.013134,9.7,,,5.787001,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,phase_modulation,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pmod_seed42_b32/epoch_0007,distinct5-512/full,LBM,XPred_Kmanifold_Pmod,xpred kmanifold pmod,32,0007,0.715341,0.730513,0.716131,0.724402,,,,,96.805671,676.818805,11.3,,,5.784071,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,phase_modulation,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pmod_seed42_b32/epoch_0008,distinct5-512/full,LBM,XPred_Kmanifold_Pmod,xpred kmanifold pmod,32,0008,0.709643,0.723798,0.710698,0.718007,,,,,96.147123,772.965928,12.9,,,5.787001,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,phase_modulation,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_seed42_b32/epoch_0001,distinct5-512/full,LBM,XPred_Kmanifold,xpred kmanifold,32,0001,0.700766,0.792216,0.702005,0.787229,,,,,98.194134,98.194134,1.6,,,5.717042,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,off,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_seed42_b32/epoch_0002,distinct5-512/full,LBM,XPred_Kmanifold,xpred kmanifold,32,0002,0.718783,0.749596,0.719123,0.745028,,,,,119.798422,217.992556,3.6,,,5.717042,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,off,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_seed42_b32/epoch_0003,distinct5-512/full,LBM,XPred_Kmanifold,xpred kmanifold,32,0003,0.709511,0.715135,0.711104,0.710624,,,,,325.337734,543.33029,9.1,,,5.717042,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,off,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_seed42_b32/epoch_0004,distinct5-512/full,LBM,XPred_Kmanifold,xpred kmanifold,32,0004,0.72009,0.718785,0.721866,0.712432,,,,,258.989798,802.320088,13.4,,,5.726294,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,off,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_seed42_b32/epoch_0005,distinct5-512/full,LBM,XPred_Kmanifold,xpred kmanifold,32,0005,0.721074,0.699929,0.723367,0.69316,,,,,122.669553,924.989641,15.4,,,5.719973,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,off,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_seed42_b32/epoch_0006,distinct5-512/full,LBM,XPred_Kmanifold,xpred kmanifold,32,0006,0.724833,0.688058,0.727457,0.680638,,,,,164.291255,1089.280897,18.2,,,5.719973,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,off,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_seed42_b32/epoch_0007,distinct5-512/full,LBM,XPred_Kmanifold,xpred kmanifold,32,0007,0.725905,0.686345,0.728403,0.678978,,,,,164.70213,1253.983026,20.9,,,5.717042,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,off,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_seed42_b32/epoch_0008,distinct5-512/full,LBM,XPred_Kmanifold,xpred kmanifold,32,0008,0.723521,0.676987,0.726912,0.669772,,,,,164.957309,1418.940335,23.6,,,5.719973,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,off,SemanticCrossAttn,
aaai2027_inmortal_xpred_phighpass_seed42_b28/epoch_0001,distinct5-512/full,LBM,XPred_Phighpass,xpred phighpass,28,0001,0.652236,0.786379,0.652357,0.783723,,,,,99.860606,99.860606,1.7,,,5.030168,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,off,highpass_residual,SemanticCrossAttn,
aaai2027_inmortal_xpred_phighpass_seed42_b28/epoch_0002,distinct5-512/full,LBM,XPred_Phighpass,xpred phighpass,28,0002,0.667921,0.776307,0.667338,0.772261,,,,,96.60118,196.461786,3.3,,,5.031267,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,off,highpass_residual,SemanticCrossAttn,
aaai2027_inmortal_xpred_phighpass_seed42_b28/epoch_0003,distinct5-512/full,LBM,XPred_Phighpass,xpred phighpass,28,0003,0.663101,0.790597,0.664209,0.787322,,,,,102.529814,298.9916,5,,,5.033831,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,off,highpass_residual,SemanticCrossAttn,
aaai2027_inmortal_xpred_phighpass_seed42_b28/epoch_0004,distinct5-512/full,LBM,XPred_Phighpass,xpred phighpass,28,0004,0.660513,0.781963,0.660601,0.778755,,,,,295.705906,594.697506,9.9,,,5.042621,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,off,highpass_residual,SemanticCrossAttn,
aaai2027_inmortal_xpred_phighpass_seed42_b28/epoch_0005,distinct5-512/full,LBM,XPred_Phighpass,xpred phighpass,28,0005,0.665521,0.775076,0.665583,0.771251,,,,,260.007506,854.705012,14.2,,,5.040423,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,off,highpass_residual,SemanticCrossAttn,
aaai2027_inmortal_xpred_phighpass_seed42_b28/epoch_0006,distinct5-512/full,LBM,XPred_Phighpass,xpred phighpass,28,0006,0.680259,0.774767,0.680459,0.770297,,,,,111.713563,966.418575,16.1,,,5.033831,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,off,highpass_residual,SemanticCrossAttn,
aaai2027_inmortal_xpred_phighpass_seed42_b28/epoch_0007,distinct5-512/full,LBM,XPred_Phighpass,xpred phighpass,28,0007,0.678677,0.770708,0.678857,0.765741,,,,,135.886472,1102.305048,18.4,,,5.04125,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,off,highpass_residual,SemanticCrossAttn,
aaai2027_inmortal_xpred_phighpass_seed42_b28/epoch_0008,distinct5-512/full,LBM,XPred_Phighpass,xpred phighpass,28,0008,0.677519,0.772406,0.677605,0.76754,,,,,107.677312,1209.98236,20.2,,,5.033587,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,off,highpass_residual,SemanticCrossAttn,
aaai2027_inmortal_xpred_queue_seed42_b16/epoch_0001,distinct5-512/full,LBM,XPred_plus_QueueSmoothing,xpred plus queuesmoothing,16,0001,0.656437,0.754314,0.657238,0.750222,,,,,116.897424,116.897424,1.9,,,2.899249,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,global_l2,off,SemanticCrossAttn,
aaai2027_inmortal_xpred_queue_seed42_b16/epoch_0002,distinct5-512/full,LBM,XPred_plus_QueueSmoothing,xpred plus queuesmoothing,16,0002,0.695536,0.652019,0.700131,0.64541,,,,,113.435091,230.332515,3.8,,,2.899249,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,global_l2,off,SemanticCrossAttn,
aaai2027_inmortal_xpred_queue_seed42_b16/epoch_0003,distinct5-512/full,LBM,XPred_plus_QueueSmoothing,xpred plus queuesmoothing,16,0003,0.708286,0.620653,0.716262,0.614906,,,,,235.058904,465.39142,7.8,,,2.899249,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,global_l2,off,SemanticCrossAttn,
aaai2027_inmortal_xpred_queue_seed42_b16/epoch_0004,distinct5-512/full,LBM,XPred_plus_QueueSmoothing,xpred plus queuesmoothing,16,0004,0.708511,0.594223,0.717951,0.586202,,,,,114.424215,579.815635,9.7,,,2.899249,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,global_l2,off,SemanticCrossAttn,
aaai2027_inmortal_xpred_queue_seed42_b16/epoch_0005,distinct5-512/full,LBM,XPred_plus_QueueSmoothing,xpred plus queuesmoothing,16,0005,0.719815,0.559537,0.730879,0.551416,,,,,112.371018,692.186653,11.5,,,2.895803,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,global_l2,off,SemanticCrossAttn,
aaai2027_inmortal_xpred_queue_seed42_b16/epoch_0006,distinct5-512/full,LBM,XPred_plus_QueueSmoothing,xpred plus queuesmoothing,16,0006,0.713269,0.558006,0.724204,0.550455,,,,,112.12209,804.308743,13.4,,,2.839418,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,global_l2,off,SemanticCrossAttn,
aaai2027_inmortal_xpred_queue_seed42_b16/epoch_0007,distinct5-512/full,LBM,XPred_plus_QueueSmoothing,xpred plus queuesmoothing,16,0007,0.716063,0.557146,0.727339,0.548093,,,,,112.380945,916.689687,15.3,,,2.839418,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,global_l2,off,SemanticCrossAttn,
aaai2027_inmortal_xpred_queue_seed42_b16/epoch_0008,distinct5-512/full,LBM,XPred_plus_QueueSmoothing,xpred plus queuesmoothing,16,0008,0.714464,0.55061,0.725629,0.542248,,,,,112.452547,1029.142234,17.2,,,2.839418,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,global_l2,off,SemanticCrossAttn,
aaai2027_inmortal_xpred_structot_seed42_b16/epoch_0001,distinct5-512/full,LBM,XPred_plus_StructOT,xpred plus structot,16,0001,0.644564,0.75866,0.645904,0.754356,,,,,115.627801,115.627801,1.9,,,2.898346,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,global_l2,struct_ot,SemanticCrossAttn,
