experiment_id,epoch,source_file,updated_at,transfer_clip_style,transfer_clip_content,transfer_content_lpips,transfer_fid,transfer_art_fid,transfer_classifier_acc,photo_to_art_clip_style,photo_to_art_clip_content,photo_to_art_fid,photo_to_art_art_fid,photo_to_art_classifier_acc,summary_path,transfer_clip_dir,photo_to_art_clip_dir,transfer_fid_baseline,transfer_delta_fid,transfer_delta_fid_ratio,photo_to_art_fid_baseline,photo_to_art_delta_fid,photo_to_art_delta_fid_ratio
artifacts,60,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp03-phase1_60e-style_ctrl_sd512_bs288\artifacts\full_eval\epoch_0060\summary.json,2026/2/24 6:05,0.644356244,0.885794578,0.352612265,,0,0,0.611844019,0.866813238,,0,0,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp03-phase1_60e-style_ctrl_sd512_bs288\artifacts\full_eval\epoch_0060\summary.json,,,,,,,,
spatial-adagn-expC-reg,80,Y:\experiments\spatial-adagn-expC-reg\full_eval\epoch_0080\summary.json,2026/2/25 9:31,0.644095189,0.873036077,0.390865896,292.4379061,420.8019915,0,0.612485452,0.855196333,292.4379061,420.8019915,0,Y:\experiments\spatial-adagn-expC-reg\full_eval\epoch_0080\summary.json,,,,,,,,
adamix,100,Y:\experiments\adamix\full_eval\epoch_0100\summary.json,2026/3/12 3:12,0.64280482,0.873001,0.391747843,,,0.22,0.608052554,0.85621333,,,0.125,Y:\experiments\adamix\full_eval\epoch_0100\summary.json,,,,,,,,
spatial-adagn-expB-depth,80,Y:\experiments\spatial-adagn-expB-depth\full_eval\epoch_0080\summary.json,2026/2/25 9:21,0.641459942,0.869935857,0.392090208,289.3458041,416.6663039,0,0.60599428,0.859501369,289.3458041,416.6663039,0,Y:\experiments\spatial-adagn-expB-depth\full_eval\epoch_0080\summary.json,,,,,,,,
1-decoder-patch5-15,60,G:\GitHub\Latent_Style\Cycle-NCE\1-decoder-patch5-15\full_eval\epoch_0060_tokenized\summary.json,2026/3/12 2:12,0.629087234,0.900699843,0.300244761,285.6118403,372.712724,0.14,0.581031606,0.895838963,285.6118403,372.712724,0.016666667,G:\GitHub\Latent_Style\Cycle-NCE\1-decoder-patch5-15\full_eval\epoch_0060_tokenized\summary.json,,,,,,,,
abl_no_residual,20,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_residual\full_eval\epoch_0020\summary.json,2026/3/16 20:00,0.628549984,0.903581844,0.297555374,285.1466121,370.9188405,0,0.579196279,0.904413121,285.1466121,370.9188405,0,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_residual\full_eval\epoch_0020\summary.json,,,,,,,,
abl_no_residual,60,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_residual\full_eval\epoch_0060\summary.json,2026/3/16 21:07,0.628537466,0.903487341,0.297537264,285.7821916,371.7614912,0,0.579060242,0.904378754,285.7821916,371.7614912,0,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_residual\full_eval\epoch_0060\summary.json,,,,,,,,
1-decoder-patch5-15,60,Y:\experiments\1-decoder-patch5-15\full_eval\epoch_0060_tokenized\summary.json,2026/3/12 3:06,0.62844511,0.903590838,0.298589238,287.2800195,373.8952103,0.131666667,0.579335262,0.905633063,287.2800195,373.8952103,0.016666667,Y:\experiments\1-decoder-patch5-15\full_eval\epoch_0060_tokenized\summary.json,,,,,,,,
abl_no_residual,40,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_residual\full_eval\epoch_0040\summary.json,2026/3/16 20:33,0.628328862,0.903580474,0.29753385,285.1729976,370.9682926,0,0.57902425,0.90406208,285.1729976,370.9682926,0,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_residual\full_eval\epoch_0040\summary.json,,,,,,,,
1-decoder-patch5-15,30,G:\GitHub\Latent_Style\Cycle-NCE\1-decoder-patch5-15\full_eval\epoch_0030_tokenized\summary.json,2026/3/12 1:52,0.628130858,0.904451484,0.300361929,287.0747661,373.6174299,0.138333333,0.5783928,0.906947693,287.0747661,373.6174299,0.016666667,G:\GitHub\Latent_Style\Cycle-NCE\1-decoder-patch5-15\full_eval\epoch_0030_tokenized\summary.json,,,,,,,,
1-decoder-patch5-15,30,Y:\experiments\1-decoder-patch5-15\full_eval\epoch_0030_tokenized\summary.json,2026/3/12 2:47,0.627620271,0.903924749,0.29808168,284.4892319,370.9602764,0.136666667,0.578173583,0.903748396,284.4892319,370.9602764,0.016666667,Y:\experiments\1-decoder-patch5-15\full_eval\epoch_0030_tokenized\summary.json,,,,,,,,
master_sweep_08_lr_fast,100,Y:\experiments\master_sweep_08_lr_fast\full_eval\epoch_0100\summary.json,2026/3/12 3:32,0.600881843,0.505662019,0.756469506,,,0.2,0.585161552,0.526999131,,,0,Y:\experiments\master_sweep_08_lr_fast\full_eval\epoch_0100\summary.json,,,,,,,,
no-edge,300,Y:\experiments\no-edge\full_eval\epoch_0300\summary.json,2026/2/15 9:27,0.575578997,0.609479184,0.666114833,,,0.7,0.566301703,0.623760624,,,0.7,Y:\experiments\no-edge\full_eval\epoch_0300\summary.json,,,,,,,,
no-edge,200,Y:\experiments\no-edge\full_eval\epoch_0200\summary.json,2026/2/15 9:24,0.574886786,0.603892382,0.667417459,,,0.733333333,0.571781909,0.618987947,,,0.866666667,Y:\experiments\no-edge\full_eval\epoch_0200\summary.json,,,,,,,,
no-edge,250,Y:\experiments\no-edge\full_eval\epoch_0250\summary.json,2026/2/15 9:26,0.57353322,0.606381928,0.666754524,,,0.7,0.565491966,0.621600301,,,0.833333333,Y:\experiments\no-edge\full_eval\epoch_0250\summary.json,,,,,,,,
no-edge,150,Y:\experiments\no-edge\full_eval\epoch_0150\summary.json,2026/2/15 9:22,0.570257517,0.608370607,0.660329163,,,0.65,0.567832271,0.621097832,,,0.8,Y:\experiments\no-edge\full_eval\epoch_0150\summary.json,,,,,,,,
no-edge,100,Y:\experiments\no-edge\full_eval\epoch_0100\summary.json,2026/2/15 9:21,0.565394811,0.620374776,0.656955894,,,0.65,0.562028956,0.627539444,,,0.866666667,Y:\experiments\no-edge\full_eval\epoch_0100\summary.json,,,,,,,,
SaMST,20,G:\GitHub\Latent_Style\Related_Works\SaMST\full_eval\repro_5style_train2\epoch_0020\summary.json,2026/3/10 17:48,0.564439528,0.78630274,0,,,0.75,0,,,,0,G:\GitHub\Latent_Style\Related_Works\SaMST\full_eval\repro_5style_train2\epoch_0020\summary.json,,,,,,,,
1swd-dit-2style,30,Y:\experiments\experiments-swd8\1swd-dit-2style\full_eval\epoch_0030\summary.json,2026/2/23 17:49,0.563253998,0.884084116,0.345408139,,0,0,0.60604454,0.853942713,,0,0,Y:\experiments\experiments-swd8\1swd-dit-2style\full_eval\epoch_0030\summary.json,,,,,,,,
1swd-dit-2style,20,Y:\experiments\experiments-swd8\1swd-dit-2style\full_eval\epoch_0020\summary.json,2026/2/23 17:38,0.560068746,0.88738577,0.339522127,,0,0,0.607427696,0.85155994,,0,0,Y:\experiments\experiments-swd8\1swd-dit-2style\full_eval\epoch_0020\summary.json,,,,,,,,
no-edge,50,Y:\experiments\no-edge\full_eval\epoch_0050\summary.json,2026/2/15 9:19,0.558442571,0.625250547,0.646080916,,,0.416666667,0.554333409,0.628503457,,,0.5,Y:\experiments\no-edge\full_eval\epoch_0050\summary.json,,,,,,,,
swd-256-fix-gates,50,Y:\experiments\swd-256-fix-gates\full_eval\epoch_0050\summary.json,2026/2/18 11:53,0.547791575,0.564327224,0.774395944,,,0,0.558175904,0.561493814,,,0,Y:\experiments\swd-256-fix-gates\full_eval\epoch_0050\summary.json,,,,,,,,
swd-256-100-6-50-1.5k,100,Y:\experiments\swd-256-100-6-50-1.5k\full_eval\epoch_0100\summary.json,2026/2/18 4:00,0.525099087,0.893231969,0.30757097,,,0,0.48419112,0.881809111,,,0,Y:\experiments\swd-256-100-6-50-1.5k\full_eval\epoch_0100\summary.json,,,,,,,,
swd-256-100-6-50-1.5k,150,Y:\experiments\swd-256-100-6-50-1.5k\full_eval\epoch_0150\summary.json,2026/2/18 6:00,0.524153228,0.893783386,0.306568324,,,0,0.48153497,0.885983015,,,0,Y:\experiments\swd-256-100-6-50-1.5k\full_eval\epoch_0150\summary.json,,,,,,,,
swd-256-100-6-50-1.5k,200,Y:\experiments\swd-256-100-6-50-1.5k\full_eval\epoch_0200\summary.json,2026/2/18 8:00,0.523633474,0.893784515,0.306147294,,,0,0.481488553,0.884866089,,,0,Y:\experiments\swd-256-100-6-50-1.5k\full_eval\epoch_0200\summary.json,,,,,,,,
swd-256-100-6-50-1.5k,50,Y:\experiments\swd-256-100-6-50-1.5k\full_eval\epoch_0050\summary.json,2026/2/18 2:00,0.523406377,0.894291162,0.305240436,,,0,0.481909547,0.886046022,,,0,Y:\experiments\swd-256-100-6-50-1.5k\full_eval\epoch_0050\summary.json,,,,,,,,
full-adagn-map16-statloss,100,Y:\experiments\experiments-swd8\full-adagn-map16-statloss\full_eval\epoch_0100\summary.json,2026/2/21 22:27,0.490941223,0.826848152,0.460357732,,,0,0.526230436,0.789827715,,,0,Y:\experiments\experiments-swd8\full-adagn-map16-statloss\full_eval\epoch_0100\summary.json,,,,,,,,
full-adagn-map16-statloss,50,Y:\experiments\experiments-swd8\full-adagn-map16-statloss\full_eval\epoch_0050\summary.json,2026/2/21 19:22,0.486480699,0.839086076,0.425967301,,,0,0.521851941,0.806884588,,,0,Y:\experiments\experiments-swd8\full-adagn-map16-statloss\full_eval\epoch_0050\summary.json,,,,,,,,
full-adagn-map16-statloss,20,Y:\experiments\experiments-swd8\full-adagn-map16-statloss\full_eval\epoch_0020\summary.json,2026/2/21 17:52,0.477946829,0.863477965,0.400902564,,,0,0.519114037,0.825760471,,,0,Y:\experiments\experiments-swd8\full-adagn-map16-statloss\full_eval\epoch_0020\summary.json,,,,,,,,
style8-,200,Y:\experiments\experiments-swd8\style8-\full_eval\epoch_0200\summary.json,2026/2/22 7:33,0.441452912,0.924042424,0.243920649,,,0,0.473951904,0.903221642,,,0,Y:\experiments\experiments-swd8\style8-\full_eval\epoch_0200\summary.json,,,,,,,,
style8-,100,Y:\experiments\experiments-swd8\style8-\full_eval\epoch_0100\summary.json,2026/2/22 4:09,0.441351373,0.924122521,0.243908136,,,0,0.473650934,0.903411867,,,0,Y:\experiments\experiments-swd8\style8-\full_eval\epoch_0100\summary.json,,,,,,,,
style8-,50,Y:\experiments\experiments-swd8\style8-\full_eval\epoch_0050\summary.json,2026/2/22 2:28,0.441080492,0.924204037,0.243899435,,,0,0.473522712,0.903618216,,,0,Y:\experiments\experiments-swd8\style8-\full_eval\epoch_0050\summary.json,,,,,,,,
style8-,150,Y:\experiments\experiments-swd8\style8-\full_eval\epoch_0150\summary.json,2026/2/22 5:51,0.440963335,0.924464774,0.243938652,,,0,0.473243206,0.904034437,,,0,Y:\experiments\experiments-swd8\style8-\full_eval\epoch_0150\summary.json,,,,,,,,
style8-,250,Y:\experiments\experiments-swd8\style8-\full_eval\epoch_0250\summary.json,2026/2/22 9:17,0.440892265,0.924063055,0.243915407,,,0,0.473222453,0.903574344,,,0,Y:\experiments\experiments-swd8\style8-\full_eval\epoch_0250\summary.json,,,,,,,,
full-adagn-map16-skipfix-hires1-lossv2,20,Y:\experiments\experiments-swd8\full-adagn-map16-skipfix-hires1-lossv2\full_eval\epoch_0020\summary.json,2026/2/22 21:29,0.430142606,0.828379049,0.42790341,,464.7221279,0,0.552857075,0.776097074,,477.3169025,0,Y:\experiments\experiments-swd8\full-adagn-map16-skipfix-hires1-lossv2\full_eval\epoch_0020\summary.json,,,,,,,,
full-swd,80,Y:\experiments\experiments-swd8\full-swd\full_eval\epoch_0080\summary.json,2026/2/22 17:05,0.40281614,0.842727589,0.42399943,,419.9383948,0,0.45242164,0.832988309,,409.9416493,0,Y:\experiments\experiments-swd8\full-swd\full_eval\epoch_0080\summary.json,,,,,,,,
2style-8momnet-1_3swd,20,Y:\experiments\experiments-swd8\2style-8momnet-1_3swd\full_eval\epoch_0020\summary.json,2026/2/23 9:56,0.396000289,0.855679718,0.40620346,,0,0,0.491986285,0.823452807,,0,0,Y:\experiments\experiments-swd8\2style-8momnet-1_3swd\full_eval\epoch_0020\summary.json,,,,,,,,
full-swd,40,Y:\experiments\experiments-swd8\full-swd\full_eval\epoch_0040\summary.json,2026/2/22 14:43,0.369914764,0.863443901,0.393363257,,405.8044406,0,0.42143391,0.852479692,,390.9748562,0,Y:\experiments\experiments-swd8\full-swd\full_eval\epoch_0040\summary.json,,,,,,,,
full-v2-20,20,Y:\experiments\experiments-swd8\full-v2-20\full_eval\epoch_0020\summary.json,2026/2/22 23:31,0.369100805,0.869701172,0.374971673,,443.2342564,0,0.489238412,0.828867961,,452.3703342,0,Y:\experiments\experiments-swd8\full-v2-20\full_eval\epoch_0020\summary.json,,,,,,,,
2style-16dim-512-1_3swd,20,Y:\experiments\experiments-swd8\2style-16dim-512-1_3swd\full_eval\epoch_0020\summary.json,2026/2/23 11:07,0.352269261,0.872752762,0.385621147,,0,0,0.4856849,0.828761799,,0,0,Y:\experiments\experiments-swd8\2style-16dim-512-1_3swd\full_eval\epoch_0020\summary.json,,,,,,,,
5style-patch1-3-idt10,20,Y:\experiments\experiments-swd8\5style-patch1-3-idt10\full_eval\epoch_0020\summary.json,2026/2/23 14:21,0.334907564,0.88625841,0.360113237,,0,0,0.374685593,0.871029551,,0,0,Y:\experiments\experiments-swd8\5style-patch1-3-idt10\full_eval\epoch_0020\summary.json,,,,,,,,
5style-domain-swd-64-96-128-idt3,20,Y:\experiments\experiments-swd8\5style-domain-swd-64-96-128-idt3\full_eval\epoch_0020\summary.json,2026/2/23 13:19,0.333829312,0.885332717,0.355965021,,0,0,0.377313954,0.870090951,,0,0,Y:\experiments\experiments-swd8\5style-domain-swd-64-96-128-idt3\full_eval\epoch_0020\summary.json,,,,,,,,
2style-16dim-1_3swd,20,Y:\experiments\experiments-swd8\2style-16dim-1_3swd\full_eval\epoch_0020\summary.json,2026/2/23 10:39,0.295555019,0.903298166,0.311764466,,0,0,0.420002881,0.876931033,,0,0,Y:\experiments\experiments-swd8\2style-16dim-1_3swd\full_eval\epoch_0020\summary.json,,,,,,,,
full-v2,30,Y:\experiments\experiments-swd8\full-v2\full_eval\epoch_0030\summary.json,2026/2/22 22:44,0.29477586,0.902762766,0.292836157,,413.3842135,0,0.43719678,0.868861282,,417.8668367,0,Y:\experiments\experiments-swd8\full-v2\full_eval\epoch_0030\summary.json,,,,,,,,
5style-any2any-skipfusion,20,Y:\experiments\experiments-swd8\5style-any2any-skipfusion\full_eval\epoch_0020\summary.json,2026/2/23 11:52,0.288617754,0.888849438,0.320213502,,0,0,0.329186741,0.877460304,,0,0,Y:\experiments\experiments-swd8\5style-any2any-skipfusion\full_eval\epoch_0020\summary.json,,,,,,,,
full-8-8monet,100,Y:\experiments\experiments-swd8\full-8-8monet\full_eval\epoch_0100\summary.json,2026/2/23 6:21,0.279972929,0.905318835,0.295282263,,366.1876142,0,0.297273402,0.90357276,,355.4008594,0,Y:\experiments\experiments-swd8\full-8-8monet\full_eval\epoch_0100\summary.json,,,,,,,,
full-8-8monet,50,Y:\experiments\experiments-swd8\full-8-8monet\full_eval\epoch_0050\summary.json,2026/2/23 3:49,0.279778752,0.90527433,0.295284985,,367.1936811,0,0.298542394,0.903874468,,355.4842935,0,Y:\experiments\experiments-swd8\full-8-8monet\full_eval\epoch_0050\summary.json,,,,,,,,
decoder-A-anchor-nohf,40,Y:\experiments\decoder-ablation-aggregate\decoder-A-anchor-nohf\full_eval\epoch_0040\summary.json,2026/3/6 0:21,0,0,0.445097913,290.5042845,432.1190901,0.3,0,0,290.5042845,432.1190901,0.241666667,Y:\experiments\decoder-ablation-aggregate\decoder-A-anchor-nohf\full_eval\epoch_0040\summary.json,,,,,,,,
abl_rank8,40,G:\GitHub\Latent_Style\Cycle-NCE\src\abl_rank8\full_eval\epoch_0040\summary.json,2026-03-18 15:08:13,0.6840080748995144,0.7335668110333334,0.5148197236499998,310.6757550035253,479.4288998036655,0.0,0.6751023828983308,0.7154284770833335,310.6757550035253,479.4288998036655,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\abl_rank8\full_eval\epoch_0040\summary.json,,,,,,,,
abl_rank8,80,G:\GitHub\Latent_Style\Cycle-NCE\src\abl_rank8\full_eval\epoch_0080\summary.json,2026-03-18 16:12:22,0.69890377253294,0.7229659434333333,0.53910323185,308.7902921525792,485.13090496984705,0.0,0.6889562080303828,0.7011172183333334,308.7902921525792,485.13090496984705,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\abl_rank8\full_eval\epoch_0080\summary.json,,,,,,,,
abl_rank1,40,G:\GitHub\Latent_Style\Cycle-NCE\src\abl_rank1\full_eval\epoch_0040\summary.json,2026-03-18 13:01:59,0.6778410990536212,0.7272358833166667,0.5092760815499999,297.2028904286649,459.55449272717385,0.0,0.66791536261638,0.7156752173333334,297.2028904286649,459.55449272717385,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\abl_rank1\full_eval\epoch_0040\summary.json,,,,,,,,
abl_rank1,80,G:\GitHub\Latent_Style\Cycle-NCE\src\abl_rank1\full_eval\epoch_0080\summary.json,2026-03-18 14:05:01,0.6967839918037255,0.7217672081,0.5356131045,305.37773393098496,479.2037388557039,0.0,0.6920865416526794,0.7049191460000002,305.37773393098496,479.2037388557039,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\abl_rank1\full_eval\epoch_0080\summary.json,,,,,,,,
